gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
0610-f,1461008841889,1,target, 237, 92, 144, 189, 238, 127, 163, 200, 2, 3, distr2, 67, 86, 107, 72, 113, 97, 182, 166, 1, 2, distr1, 224, 156, 233, 182, 196, 129, 150, 83, 3, 1, true
0610-f,1461008858274,2,target, 144, 233, 149, 142, 69, 154, 176, 228, 3, 1, distr2, 210, 177, 160, 174, 112, 224, 110, 225, 2, 3, distr1, 56, 236, 66, 53, 207, 127, 75, 186, 1, 2, true
0610-f,1461008901893,3,target, 147, 150, 239, 88, 108, 200, 227, 148, 3, 2, distr1, 55, 129, 108, 132, 193, 115, 95, 148, 2, 1, distr2, 185, 137, 65, 193, 198, 64, 50, 243, 1, 3, true
0610-f,1461008919644,4,target, 197, 54, 231, 95, 140, 87, 148, 221, 3, 3, distr2, 175, 209, 145, 118, 109, 66, 167, 224, 1, 1, distr1, 221, 84, 56, 158, 136, 156, 238, 121, 2, 2, true
0610-f,1461008945637,5,target, 88, 136, 91, 89, 245, 158, 107, 226, 2, 2, distr1, 83, 141, 182, 242, 153, 50, 221, 70, 1, 1, distr2, 99, 168, 87, 189, 182, 205, 137, 175, 3, 3, true
0610-f,1461008984925,6,target, 145, 73, 117, 165, 248, 205, 127, 191, 1, 1, distr1, 108, 216, 214, 93, 146, 94, 183, 174, 3, 2, distr2, 155, 235, 95, 205, 158, 201, 160, 66, 2, 3, true
0610-f,1461009016581,7,target, 58, 224, 97, 56, 55, 222, 223, 117, 2, 1, distr2, 215, 141, 54, 197, 108, 201, 103, 190, 3, 3, distr1, 235, 210, 228, 50, 173, 214, 193, 84, 1, 2, true
0610-f,1461009049580,8,target, 247, 87, 104, 188, 176, 97, 82, 67, 2, 1, distr1, 123, 216, 158, 227, 172, 202, 196, 67, 1, 3, distr2, 215, 87, 103, 231, 161, 175, 132, 60, 3, 2, true
0610-f,1461009076393,9,distr2, 207, 205, 58, 192, 125, 168, 117, 226, 1, 2, distr1, 133, 56, 92, 150, 108, 191, 207, 202, 2, 1, target, 80, 130, 166, 202, 91, 111, 230, 87, 3, 3, false
0610-f,1461009130117,10,target, 69, 109, 213, 93, 210, 171, 189, 103, 2, 2, distr1, 90, 177, 111, 146, 164, 124, 206, 120, 3, 3, distr2, 66, 50, 53, 144, 183, 134, 62, 116, 1, 1, true
0610-f,1461009164338,11,target, 216, 220, 158, 51, 230, 52, 167, 102, 2, 3, distr1, 61, 148, 102, 233, 170, 78, 62, 177, 1, 1, distr2, 206, 243, 148, 142, 222, 235, 192, 82, 3, 2, true
0610-f,1461009182524,12,target, 50, 202, 62, 191, 65, 91, 69, 192, 3, 1, distr1, 162, 170, 230, 56, 159, 176, 70, 68, 1, 2, distr2, 195, 123, 54, 215, 133, 166, 218, 230, 2, 3, true
0610-f,1461009218526,13,target, 226, 127, 50, 164, 232, 242, 59, 105, 1, 2, distr1, 63, 248, 196, 97, 173, 112, 203, 185, 3, 3, distr2, 124, 118, 147, 178, 85, 131, 189, 199, 2, 1, true
0610-f,1461009254030,14,target, 189, 221, 212, 141, 143, 94, 95, 245, 3, 1, distr1, 130, 224, 160, 66, 145, 171, 195, 246, 1, 2, distr2, 219, 181, 160, 242, 83, 247, 208, 142, 2, 3, true
0610-f,1461009292791,15,target, 92, 104, 89, 144, 111, 114, 107, 217, 3, 2, distr1, 188, 66, 248, 224, 245, 131, 230, 235, 2, 3, distr2, 70, 195, 150, 116, 217, 194, 241, 157, 1, 1, true
0610-f,1461009315690,16,target, 222, 145, 93, 167, 183, 98, 134, 228, 1, 2, distr2, 145, 229, 205, 107, 249, 85, 71, 191, 3, 3, distr1, 131, 166, 175, 80, 110, 178, 241, 237, 2, 1, true
0610-f,1461009329152,17,target, 192, 141, 114, 115, 119, 75, 157, 219, 1, 2, distr2, 178, 128, 142, 113, 65, 214, 143, 97, 2, 1, distr1, 90, 116, 151, 176, 156, 153, 102, 103, 3, 3, true
0610-f,1461009342637,18,target, 249, 119, 197, 76, 244, 101, 184, 90, 1, 3, distr1, 97, 168, 194, 77, 87, 216, 249, 169, 3, 2, distr2, 142, 227, 191, 132, 81, 195, 74, 52, 2, 1, true
0610-f,1461009371830,19,target, 163, 60, 177, 210, 188, 248, 86, 227, 1, 2, distr2, 169, 72, 236, 69, 231, 133, 209, 121, 2, 3, distr1, 97, 113, 249, 198, 107, 136, 71, 218, 3, 1, true
0610-f,1461009391080,20,target, 165, 209, 212, 220, 221, 219, 223, 236, 1, 1, distr1, 176, 237, 156, 96, 74, 193, 110, 161, 2, 2, distr2, 181, 220, 203, 230, 121, 206, 160, 224, 3, 3, true
0610-f,1461009436463,21,target, 234, 178, 108, 64, 102, 163, 89, 164, 3, 3, distr1, 108, 103, 85, 126, 207, 206, 57, 204, 1, 1, distr2, 160, 183, 96, 117, 206, 181, 237, 176, 2, 2, true
0610-f,1461009488907,22,target, 62, 65, 97, 189, 84, 137, 118, 132, 2, 2, distr1, 208, 126, 236, 172, 185, 147, 180, 187, 1, 3, distr2, 141, 222, 232, 58, 240, 226, 190, 56, 3, 1, true
0610-f,1461009508639,23,target, 126, 180, 238, 235, 188, 181, 208, 63, 1, 1, distr1, 201, 127, 55, 123, 133, 86, 71, 214, 3, 2, distr2, 61, 145, 151, 94, 230, 203, 56, 177, 2, 3, true
0610-f,1461009529794,24,target, 242, 75, 228, 246, 217, 94, 238, 174, 3, 3, distr2, 132, 150, 224, 164, 230, 180, 75, 66, 1, 1, distr1, 138, 112, 115, 54, 160, 156, 65, 187, 2, 2, true
0610-f,1461009548268,25,target, 183, 139, 224, 150, 177, 54, 227, 123, 1, 3, distr1, 115, 61, 118, 216, 116, 121, 183, 170, 2, 2, distr2, 81, 159, 116, 189, 193, 184, 199, 138, 3, 1, true
0610-f,1461009578457,26,target, 210, 101, 169, 106, 80, 74, 88, 228, 1, 1, distr2, 229, 220, 114, 249, 95, 86, 232, 125, 3, 3, distr1, 58, 57, 133, 153, 126, 147, 190, 53, 2, 2, true
0610-f,1461009591254,27,target, 191, 66, 122, 108, 152, 131, 168, 184, 2, 3, distr1, 102, 98, 121, 83, 140, 240, 234, 237, 3, 1, distr2, 68, 173, 93, 140, 158, 247, 157, 185, 1, 2, true
0610-f,1461009622403,28,target, 85, 104, 197, 196, 113, 216, 193, 236, 2, 1, distr2, 136, 198, 236, 191, 86, 89, 109, 80, 3, 3, distr1, 170, 112, 150, 64, 190, 186, 188, 247, 1, 2, true
0610-f,1461009647040,29,target, 80, 141, 189, 170, 96, 95, 125, 217, 1, 3, distr1, 85, 176, 249, 128, 199, 169, 83, 129, 3, 1, distr2, 144, 179, 181, 215, 157, 141, 159, 109, 2, 2, true
0610-f,1461009659195,30,target, 137, 249, 215, 167, 228, 92, 190, 198, 3, 3, distr1, 171, 101, 134, 212, 193, 214, 195, 59, 2, 1, distr2, 88, 74, 170, 151, 125, 219, 160, 244, 1, 2, true
0610-f,1461009674967,31,target, 212, 146, 99, 192, 160, 203, 135, 117, 1, 3, distr2, 91, 181, 146, 77, 209, 242, 210, 208, 2, 1, distr1, 57, 87, 53, 148, 85, 167, 188, 90, 3, 2, true
0610-f,1461009696899,32,target, 212, 90, 113, 204, 178, 72, 140, 146, 1, 2, distr1, 238, 209, 54, 93, 53, 148, 127, 212, 2, 3, distr2, 187, 100, 197, 91, 218, 118, 72, 178, 3, 1, true
0610-f,1461009717287,33,target, 136, 117, 55, 61, 247, 107, 106, 230, 2, 3, distr1, 98, 51, 135, 203, 134, 184, 125, 129, 1, 1, distr2, 249, 149, 217, 109, 210, 59, 125, 190, 3, 2, true
0610-f,1461009735756,34,target, 120, 146, 136, 218, 167, 114, 238, 61, 1, 3, distr1, 164, 194, 197, 138, 120, 71, 114, 175, 2, 1, distr2, 180, 141, 210, 172, 119, 168, 162, 68, 3, 2, true
0610-f,1461009753900,35,target, 116, 202, 85, 132, 86, 242, 180, 221, 2, 3, distr2, 202, 160, 200, 109, 108, 83, 239, 163, 1, 2, distr1, 114, 221, 105, 173, 200, 244, 247, 83, 3, 1, true
0610-f,1461009795838,36,target, 163, 153, 112, 227, 134, 85, 149, 201, 2, 3, distr2, 67, 59, 151, 214, 101, 75, 58, 95, 3, 1, distr1, 107, 174, 204, 194, 231, 216, 104, 106, 1, 2, true
0610-f,1461009808716,37,target, 241, 174, 165, 187, 89, 148, 91, 146, 2, 3, distr1, 192, 182, 76, 224, 74, 193, 216, 238, 3, 2, distr2, 213, 187, 168, 206, 53, 136, 231, 215, 1, 1, true
0610-f,1461009845035,38,target, 129, 67, 102, 176, 236, 90, 140, 224, 1, 3, distr2, 121, 159, 100, 154, 184, 223, 91, 231, 2, 2, distr1, 158, 154, 103, 105, 191, 200, 52, 84, 3, 1, true
0610-f,1461009872760,39,target, 101, 136, 121, 183, 75, 197, 215, 96, 3, 1, distr1, 101, 63, 118, 187, 166, 64, 88, 100, 1, 3, distr2, 118, 217, 186, 204, 171, 53, 177, 83, 2, 2, true
0610-f,1461009891590,40,target, 232, 125, 164, 135, 239, 109, 123, 95, 1, 1, distr1, 148, 185, 167, 192, 238, 58, 215, 173, 2, 2, distr2, 53, 166, 52, 195, 103, 108, 156, 192, 3, 3, true
0610-f,1461009910560,41,target, 154, 62, 176, 177, 231, 161, 184, 149, 2, 3, distr2, 93, 52, 144, 78, 194, 229, 174, 128, 3, 2, distr1, 180, 173, 121, 197, 118, 171, 104, 241, 1, 1, true
0610-f,1461009938159,42,target, 233, 57, 153, 51, 83, 201, 86, 202, 2, 3, distr1, 132, 79, 218, 166, 90, 226, 77, 185, 1, 1, distr2, 192, 223, 244, 97, 121, 228, 230, 91, 3, 2, true
0610-f,1461009955480,43,target, 210, 97, 151, 211, 191, 108, 217, 189, 3, 2, distr1, 162, 188, 105, 206, 71, 217, 60, 116, 2, 3, distr2, 53, 228, 173, 170, 94, 65, 219, 221, 1, 1, true
0610-f,1461009975698,44,target, 57, 58, 107, 147, 55, 70, 124, 173, 1, 2, distr1, 101, 137, 241, 65, 52, 168, 109, 140, 2, 3, distr2, 61, 136, 154, 89, 171, 143, 98, 185, 3, 1, true
0610-f,1461009989240,45,target, 128, 62, 85, 72, 74, 179, 61, 106, 1, 1, distr2, 152, 81, 62, 235, 223, 242, 233, 67, 2, 3, distr1, 144, 117, 121, 187, 229, 79, 195, 170, 3, 2, true
0610-f,1461010002047,46,target, 158, 153, 83, 192, 132, 135, 117, 54, 1, 1, distr2, 66, 192, 51, 228, 190, 131, 100, 151, 2, 3, distr1, 59, 185, 248, 141, 200, 167, 91, 132, 3, 2, true
0610-f,1461010016740,47,target, 53, 207, 226, 238, 133, 128, 150, 180, 1, 1, distr1, 81, 248, 212, 129, 221, 164, 162, 95, 2, 3, distr2, 143, 215, 192, 166, 186, 234, 110, 59, 3, 2, true
0610-f,1461010062031,48,target, 209, 140, 69, 204, 235, 77, 120, 221, 2, 1, distr2, 111, 188, 131, 212, 61, 55, 138, 179, 1, 2, distr1, 249, 195, 155, 75, 203, 212, 222, 74, 3, 3, true
0610-f,1461010071954,49,target, 128, 204, 124, 176, 199, 173, 190, 214, 1, 2, distr2, 109, 75, 233, 65, 225, 63, 124, 237, 3, 1, distr1, 223, 186, 164, 89, 190, 248, 247, 118, 2, 3, true
0610-f,1461010090849,50,target, 145, 94, 65, 96, 123, 193, 109, 122, 2, 3, distr2, 237, 104, 156, 63, 121, 180, 154, 216, 1, 2, distr1, 127, 212, 75, 73, 106, 205, 65, 218, 3, 1, true
