gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
4323-1,1461004972770,1,distr1, 162, 76, 107, 215, 249, 101, 82, 130, 3, 3, distr2, 150, 128, 240, 141, 241, 116, 242, 61, 1, 2, target, 220, 240, 59, 147, 200, 52, 249, 94, 2, 1, false
4323-1,1461004985552,2,target, 218, 78, 170, 67, 87, 195, 120, 93, 2, 3, distr2, 243, 220, 76, 240, 178, 56, 173, 169, 3, 1, distr1, 72, 125, 88, 166, 105, 199, 156, 70, 1, 2, true
4323-1,1461005000632,3,target, 207, 79, 51, 104, 188, 182, 206, 237, 2, 2, distr2, 239, 146, 100, 190, 142, 198, 74, 144, 3, 3, distr1, 205, 235, 78, 94, 143, 95, 124, 168, 1, 1, true
4323-1,1461005013508,4,target, 227, 157, 197, 242, 100, 176, 215, 213, 2, 3, distr1, 146, 95, 152, 203, 85, 88, 235, 55, 1, 1, distr2, 133, 132, 152, 99, 123, 195, 105, 94, 3, 2, true
4323-1,1461005036042,5,target, 178, 114, 82, 202, 72, 172, 236, 208, 3, 3, distr2, 109, 54, 178, 166, 74, 238, 171, 116, 2, 1, distr1, 61, 145, 138, 191, 233, 218, 88, 95, 1, 2, true
4323-1,1461005068352,6,target, 106, 228, 84, 104, 146, 111, 123, 180, 3, 1, distr1, 217, 100, 87, 202, 200, 115, 72, 230, 1, 3, distr2, 197, 74, 73, 145, 210, 121, 164, 235, 2, 2, true
4323-1,1461005102555,7,target, 139, 50, 60, 83, 212, 110, 88, 123, 3, 2, distr2, 108, 116, 92, 204, 50, 208, 78, 121, 1, 3, distr1, 104, 108, 193, 65, 234, 203, 228, 76, 2, 1, true
4323-1,1461005115246,8,target, 248, 203, 209, 136, 82, 202, 130, 120, 3, 1, distr1, 134, 100, 55, 196, 108, 140, 92, 75, 1, 2, distr2, 69, 115, 53, 91, 82, 97, 145, 112, 2, 3, true
4323-1,1461005163206,9,target, 125, 69, 144, 98, 81, 170, 74, 180, 1, 3, distr1, 132, 172, 164, 95, 166, 63, 123, 74, 3, 2, distr2, 162, 192, 248, 51, 97, 196, 214, 212, 2, 1, true
4323-1,1461005179576,10,target, 234, 246, 172, 227, 72, 140, 105, 77, 2, 3, distr1, 161, 115, 221, 185, 247, 130, 167, 58, 3, 1, distr2, 242, 104, 128, 239, 62, 190, 236, 148, 1, 2, true
4323-1,1461005211107,11,target, 94, 85, 167, 62, 113, 172, 52, 121, 2, 2, distr2, 221, 214, 200, 239, 58, 118, 166, 181, 3, 3, distr1, 92, 127, 212, 157, 219, 199, 104, 193, 1, 1, true
4323-1,1461005224955,12,target, 248, 237, 204, 154, 216, 96, 95, 135, 2, 2, distr1, 229, 86, 203, 54, 236, 196, 183, 55, 1, 1, distr2, 199, 171, 68, 221, 121, 108, 101, 120, 3, 3, true
4323-1,1461005276607,13,target, 103, 145, 109, 237, 101, 108, 241, 201, 1, 3, distr2, 223, 141, 190, 211, 240, 54, 181, 219, 3, 2, distr1, 205, 94, 151, 170, 233, 228, 128, 143, 2, 1, true
4323-1,1461005286916,14,target, 173, 60, 80, 113, 221, 86, 89, 238, 3, 2, distr1, 129, 238, 225, 119, 80, 203, 197, 149, 1, 1, distr2, 81, 151, 206, 156, 159, 80, 130, 83, 2, 3, true
4323-1,1461005325047,15,distr2, 142, 210, 151, 111, 190, 233, 104, 75, 1, 1, target, 111, 158, 211, 224, 236, 147, 73, 167, 2, 2, distr1, 63, 64, 229, 241, 172, 60, 195, 98, 3, 3, false
4323-1,1461005347776,16,target, 105, 137, 199, 179, 233, 155, 153, 50, 2, 2, distr2, 185, 57, 79, 183, 55, 192, 179, 228, 3, 3, distr1, 138, 189, 239, 223, 119, 143, 200, 205, 1, 1, true
4323-1,1461005370628,17,target, 64, 145, 233, 67, 125, 153, 129, 119, 3, 1, distr1, 146, 135, 53, 161, 59, 118, 219, 134, 2, 2, distr2, 88, 118, 223, 203, 190, 155, 104, 162, 1, 3, true
4323-1,1461005381623,18,target, 104, 228, 248, 93, 73, 52, 56, 76, 2, 3, distr1, 240, 212, 186, 205, 118, 90, 128, 146, 1, 1, distr2, 135, 152, 133, 110, 245, 235, 159, 148, 3, 2, true
4323-1,1461005410386,19,target, 129, 113, 207, 215, 204, 103, 198, 123, 2, 1, distr1, 242, 220, 163, 112, 95, 111, 156, 107, 1, 2, distr2, 203, 156, 169, 249, 52, 75, 137, 53, 3, 3, true
4323-1,1461005427146,20,target, 73, 210, 52, 165, 81, 238, 84, 130, 3, 3, distr1, 71, 201, 64, 56, 176, 163, 114, 178, 2, 2, distr2, 126, 76, 232, 244, 67, 158, 201, 242, 1, 1, true
4323-1,1461005443716,21,target, 171, 132, 136, 72, 189, 205, 69, 154, 2, 3, distr2, 75, 197, 93, 228, 141, 163, 50, 98, 1, 1, distr1, 133, 142, 172, 90, 210, 144, 136, 77, 3, 2, true
4323-1,1461005459692,22,target, 132, 173, 134, 89, 169, 195, 65, 244, 3, 1, distr2, 215, 118, 142, 249, 59, 86, 191, 126, 1, 3, distr1, 104, 159, 245, 70, 96, 184, 218, 115, 2, 2, true
4323-1,1461005469513,23,target, 61, 193, 128, 188, 71, 106, 93, 238, 1, 1, distr2, 104, 85, 92, 50, 168, 132, 113, 75, 2, 3, distr1, 154, 140, 172, 103, 213, 63, 201, 171, 3, 2, true
4323-1,1461005479401,24,target, 247, 141, 182, 215, 129, 76, 59, 106, 2, 3, distr2, 173, 170, 86, 169, 129, 237, 57, 150, 1, 1, distr1, 117, 54, 139, 240, 171, 169, 201, 146, 3, 2, true
4323-1,1461005496311,25,target, 138, 227, 101, 194, 212, 192, 143, 54, 2, 1, distr2, 84, 106, 53, 58, 71, 107, 162, 239, 3, 2, distr1, 198, 110, 169, 103, 195, 153, 130, 203, 1, 3, true
4323-1,1461005514407,26,target, 113, 148, 170, 218, 140, 164, 186, 176, 1, 1, distr1, 226, 102, 58, 150, 143, 123, 243, 124, 2, 3, distr2, 193, 150, 114, 197, 214, 67, 108, 198, 3, 2, true
4323-1,1461005530118,27,target, 187, 226, 173, 185, 59, 112, 230, 160, 2, 1, distr2, 206, 110, 179, 140, 182, 183, 246, 53, 1, 3, distr1, 114, 152, 65, 215, 193, 132, 149, 235, 3, 2, true
4323-1,1461005547382,28,target, 92, 53, 87, 160, 104, 129, 63, 59, 1, 1, distr1, 181, 50, 185, 89, 118, 213, 124, 230, 2, 2, distr2, 141, 82, 220, 147, 54, 235, 242, 210, 3, 3, true
4323-1,1461005557108,29,target, 114, 136, 131, 143, 156, 91, 199, 241, 1, 1, distr2, 202, 107, 55, 114, 137, 151, 67, 147, 2, 2, distr1, 226, 203, 231, 122, 61, 212, 186, 91, 3, 3, true
4323-1,1461005582798,30,target, 108, 208, 94, 100, 74, 79, 54, 236, 2, 3, distr1, 125, 193, 103, 93, 173, 105, 215, 184, 3, 2, distr2, 211, 239, 58, 65, 128, 158, 84, 154, 1, 1, true
4323-1,1461005605547,31,target, 128, 232, 179, 90, 213, 210, 224, 80, 1, 3, distr2, 118, 63, 226, 90, 54, 105, 162, 190, 2, 2, distr1, 72, 193, 74, 105, 52, 231, 123, 213, 3, 1, true
4323-1,1461005625867,32,target, 133, 89, 69, 81, 139, 134, 223, 150, 1, 1, distr1, 68, 206, 208, 186, 159, 86, 66, 183, 3, 3, distr2, 69, 64, 155, 102, 246, 183, 210, 203, 2, 2, true
4323-1,1461005643371,33,target, 176, 87, 151, 139, 112, 160, 93, 235, 2, 3, distr1, 216, 177, 56, 159, 228, 81, 239, 248, 1, 1, distr2, 98, 204, 148, 178, 242, 141, 91, 97, 3, 2, true
4323-1,1461005656801,34,target, 104, 99, 163, 66, 166, 101, 89, 124, 3, 2, distr2, 204, 67, 125, 218, 175, 98, 65, 172, 2, 3, distr1, 213, 57, 113, 114, 219, 93, 211, 153, 1, 1, true
4323-1,1461005667825,35,target, 56, 151, 107, 245, 168, 83, 239, 145, 2, 2, distr1, 238, 60, 102, 108, 141, 99, 134, 198, 1, 3, distr2, 127, 51, 98, 215, 80, 248, 124, 84, 3, 1, true
4323-1,1461005676642,36,target, 166, 243, 117, 153, 247, 114, 231, 78, 1, 3, distr1, 198, 123, 163, 140, 81, 95, 219, 79, 2, 1, distr2, 173, 157, 86, 146, 204, 55, 201, 240, 3, 2, true
4323-1,1461005690812,37,target, 197, 63, 214, 126, 201, 86, 246, 104, 3, 3, distr2, 110, 119, 243, 170, 133, 204, 58, 216, 2, 2, distr1, 50, 74, 89, 179, 202, 54, 232, 92, 1, 1, true
4323-1,1461005724832,38,target, 198, 213, 109, 119, 203, 126, 247, 121, 3, 3, distr1, 54, 125, 232, 127, 88, 63, 98, 185, 1, 1, distr2, 187, 171, 99, 247, 83, 128, 121, 123, 2, 2, true
4323-1,1461005737936,39,target, 155, 236, 112, 61, 116, 88, 212, 211, 3, 3, distr1, 146, 171, 161, 181, 134, 97, 93, 212, 1, 1, distr2, 87, 141, 99, 145, 81, 153, 227, 125, 2, 2, true
4323-1,1461005746228,40,target, 232, 93, 215, 142, 171, 106, 173, 114, 3, 3, distr2, 240, 157, 71, 89, 70, 246, 202, 196, 2, 1, distr1, 149, 217, 222, 94, 216, 90, 198, 106, 1, 2, true
4323-1,1461005761896,41,target, 183, 190, 164, 171, 192, 236, 61, 194, 1, 2, distr1, 95, 230, 219, 114, 90, 80, 52, 57, 3, 1, distr2, 192, 213, 148, 81, 92, 210, 222, 220, 2, 3, true
4323-1,1461005786356,42,target, 153, 85, 143, 53, 171, 226, 69, 64, 1, 3, distr2, 70, 235, 144, 123, 168, 90, 240, 79, 3, 1, distr1, 181, 85, 95, 224, 242, 132, 108, 77, 2, 2, true
4323-1,1461005805756,43,distr1, 50, 175, 137, 207, 67, 188, 139, 190, 2, 2, distr2, 160, 127, 85, 87, 65, 177, 167, 106, 3, 1, target, 159, 157, 224, 65, 98, 204, 76, 148, 1, 3, false
4323-1,1461005821756,44,target, 192, 52, 143, 226, 131, 96, 200, 65, 2, 2, distr1, 222, 202, 93, 237, 220, 199, 98, 227, 1, 3, distr2, 211, 218, 171, 233, 136, 56, 121, 222, 3, 1, true
4323-1,1461005833826,45,target, 116, 54, 157, 78, 83, 143, 65, 133, 2, 3, distr1, 239, 50, 189, 70, 211, 66, 187, 113, 3, 2, distr2, 225, 238, 226, 122, 88, 180, 211, 130, 1, 1, true
4323-1,1461005846207,46,target, 192, 245, 226, 205, 130, 111, 75, 215, 2, 1, distr2, 93, 65, 67, 79, 179, 95, 52, 226, 3, 2, distr1, 156, 234, 114, 95, 69, 142, 109, 81, 1, 3, true
4323-1,1461005855351,47,target, 87, 134, 81, 235, 168, 227, 67, 246, 2, 2, distr2, 144, 127, 92, 107, 138, 189, 204, 247, 3, 1, distr1, 139, 145, 235, 180, 242, 233, 140, 62, 1, 3, true
4323-1,1461005863732,48,target, 113, 112, 244, 230, 56, 109, 50, 189, 2, 1, distr1, 70, 219, 79, 212, 150, 194, 206, 193, 1, 2, distr2, 222, 155, 72, 167, 243, 139, 218, 181, 3, 3, true
4323-1,1461005882544,49,target, 129, 207, 248, 109, 87, 217, 192, 131, 1, 3, distr1, 130, 106, 53, 103, 205, 143, 184, 210, 3, 1, distr2, 205, 200, 210, 246, 136, 142, 185, 165, 2, 2, true
4323-1,1461005930282,50,target, 191, 173, 157, 125, 96, 163, 202, 174, 1, 3, distr2, 103, 161, 70, 146, 180, 191, 109, 123, 2, 2, distr1, 243, 230, 129, 190, 229, 88, 66, 68, 3, 1, true
