gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
3162-6,1461007686874,1,target, 123, 52, 249, 228, 200, 242, 122, 155, 3, 2, distr1, 50, 97, 82, 212, 205, 206, 94, 138, 1, 3, distr2, 114, 59, 73, 203, 67, 101, 162, 109, 2, 1, true
3162-6,1461007761966,2,target, 101, 61, 223, 55, 216, 241, 131, 85, 1, 3, distr1, 87, 130, 142, 177, 216, 240, 57, 64, 3, 1, distr2, 176, 206, 144, 55, 203, 59, 198, 161, 2, 2, true
3162-6,1461007782203,3,target, 109, 160, 225, 103, 95, 187, 247, 137, 2, 1, distr1, 166, 109, 242, 148, 130, 215, 153, 124, 3, 3, distr2, 82, 213, 60, 59, 98, 74, 102, 73, 1, 2, true
3162-6,1461007831440,4,target, 228, 74, 209, 161, 110, 238, 196, 224, 3, 2, distr1, 169, 113, 196, 216, 89, 77, 135, 249, 2, 1, distr2, 107, 153, 80, 72, 112, 162, 71, 93, 1, 3, true
3162-6,1461007850060,5,target, 208, 222, 75, 128, 244, 69, 62, 119, 2, 1, distr1, 111, 121, 86, 96, 209, 61, 190, 130, 1, 3, distr2, 179, 77, 57, 58, 196, 202, 85, 168, 3, 2, true
3162-6,1461007865866,6,target, 185, 66, 235, 150, 53, 85, 181, 121, 1, 1, distr1, 132, 67, 50, 53, 131, 88, 171, 160, 2, 2, distr2, 150, 179, 169, 92, 240, 200, 244, 100, 3, 3, true
3162-6,1461007924921,7,target, 172, 181, 223, 136, 213, 205, 208, 85, 1, 1, distr2, 51, 186, 55, 171, 183, 197, 167, 108, 3, 2, distr1, 174, 129, 203, 231, 57, 171, 114, 227, 2, 3, true
3162-6,1461007950971,8,target, 136, 67, 56, 230, 81, 60, 126, 247, 1, 1, distr1, 80, 132, 203, 135, 51, 157, 249, 104, 2, 3, distr2, 239, 88, 242, 210, 137, 114, 160, 168, 3, 2, true
3162-6,1461007963265,9,target, 149, 187, 59, 102, 77, 84, 214, 96, 2, 1, distr1, 73, 208, 79, 241, 143, 134, 230, 243, 3, 3, distr2, 105, 157, 191, 91, 230, 77, 81, 139, 1, 2, true
3162-6,1461007978764,10,target, 96, 202, 195, 75, 209, 130, 171, 235, 2, 3, distr2, 139, 180, 178, 115, 165, 223, 224, 96, 1, 2, distr1, 106, 124, 127, 177, 80, 143, 170, 54, 3, 1, true
