gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
3732-3,1461009536160,1,target, 106, 160, 174, 144, 133, 238, 194, 99, 3, 2, distr2, 224, 249, 92, 162, 175, 189, 241, 184, 2, 3, distr1, 185, 208, 155, 247, 61, 169, 206, 89, 1, 1, true
3732-3,1461009569219,2,target, 85, 160, 142, 89, 138, 247, 51, 238, 1, 1, distr1, 108, 133, 109, 234, 70, 158, 146, 116, 3, 2, distr2, 102, 74, 95, 171, 137, 218, 112, 119, 2, 3, true
3732-3,1461009721473,3,target, 228, 85, 187, 116, 98, 160, 164, 176, 1, 3, distr1, 218, 141, 120, 225, 64, 67, 105, 171, 3, 2, distr2, 122, 244, 179, 207, 62, 68, 222, 183, 2, 1, true
3732-3,1461009748028,4,target, 198, 144, 196, 95, 195, 97, 139, 76, 3, 1, distr2, 201, 140, 171, 199, 157, 135, 96, 239, 2, 3, distr1, 131, 96, 69, 205, 61, 186, 110, 210, 1, 2, true
3732-3,1461009775357,5,target, 216, 63, 75, 176, 60, 192, 69, 64, 2, 2, distr1, 79, 109, 168, 165, 181, 228, 126, 220, 1, 1, distr2, 158, 94, 200, 225, 155, 234, 210, 186, 3, 3, true
3732-3,1461009800244,6,target, 87, 54, 233, 195, 57, 133, 231, 122, 2, 1, distr1, 81, 186, 112, 169, 161, 133, 105, 60, 1, 2, distr2, 145, 243, 131, 133, 99, 63, 247, 98, 3, 3, true
3732-3,1461009880995,7,target, 102, 99, 138, 119, 177, 226, 164, 193, 3, 1, distr2, 207, 197, 116, 141, 220, 237, 129, 153, 1, 2, distr1, 228, 164, 158, 161, 105, 75, 242, 241, 2, 3, true
3732-3,1461009945834,8,target, 50, 164, 192, 194, 112, 224, 91, 187, 2, 3, distr1, 248, 178, 105, 237, 107, 244, 241, 135, 1, 1, distr2, 100, 87, 241, 156, 82, 164, 196, 135, 3, 2, true
3732-3,1461009977696,9,target, 140, 225, 172, 50, 121, 211, 87, 212, 2, 2, distr1, 150, 138, 88, 165, 203, 244, 236, 57, 3, 3, distr2, 90, 128, 118, 87, 61, 215, 235, 248, 1, 1, true
3732-3,1461009992064,10,target, 246, 200, 65, 61, 164, 110, 179, 239, 3, 1, distr2, 135, 166, 57, 159, 114, 115, 146, 174, 1, 3, distr1, 121, 215, 87, 127, 57, 158, 145, 168, 2, 2, true
3732-3,1461010002622,11,target, 69, 120, 126, 82, 88, 81, 70, 132, 3, 1, distr2, 243, 144, 236, 90, 127, 125, 101, 186, 2, 3, distr1, 198, 209, 83, 171, 200, 60, 212, 117, 1, 2, true
3732-3,1461010040985,12,target, 204, 85, 72, 77, 157, 241, 125, 135, 2, 3, distr1, 215, 118, 77, 57, 223, 232, 74, 194, 3, 1, distr2, 128, 176, 212, 58, 114, 170, 228, 164, 1, 2, true
3732-3,1461010063057,13,target, 67, 166, 90, 237, 146, 177, 53, 105, 1, 3, distr1, 207, 166, 228, 204, 87, 55, 247, 240, 3, 1, distr2, 106, 163, 193, 226, 92, 194, 165, 237, 2, 2, true
3732-3,1461010082005,14,target, 88, 123, 182, 82, 218, 112, 244, 240, 3, 3, distr1, 191, 170, 181, 94, 155, 157, 73, 140, 1, 1, distr2, 248, 231, 106, 77, 105, 118, 241, 137, 2, 2, true
3732-3,1461010125555,15,target, 119, 82, 220, 164, 74, 152, 112, 131, 2, 2, distr1, 121, 210, 122, 160, 147, 89, 142, 190, 1, 1, distr2, 239, 81, 61, 104, 203, 161, 93, 58, 3, 3, true
3732-3,1461010141338,16,target, 231, 140, 71, 149, 167, 219, 90, 146, 3, 2, distr1, 140, 132, 88, 246, 241, 76, 197, 238, 1, 1, distr2, 51, 243, 103, 90, 147, 76, 177, 79, 2, 3, true
3732-3,1461010244248,17,target, 53, 177, 209, 210, 192, 156, 243, 103, 3, 3, distr2, 129, 211, 166, 92, 198, 197, 190, 125, 2, 2, distr1, 247, 102, 206, 129, 170, 117, 100, 192, 1, 1, true
3732-3,1461010280108,18,target, 80, 248, 244, 55, 209, 147, 211, 95, 3, 3, distr1, 206, 111, 207, 89, 214, 205, 218, 58, 1, 1, distr2, 111, 155, 54, 166, 91, 144, 127, 141, 2, 2, true
3732-3,1461010314553,19,target, 215, 96, 162, 63, 205, 166, 236, 232, 3, 3, distr2, 85, 178, 123, 177, 195, 175, 221, 51, 1, 2, distr1, 246, 73, 156, 225, 120, 129, 188, 179, 2, 1, true
3732-3,1461010344421,20,target, 249, 111, 243, 65, 132, 160, 239, 102, 1, 1, distr1, 206, 55, 215, 212, 69, 116, 172, 164, 3, 3, distr2, 180, 137, 134, 194, 66, 116, 227, 241, 2, 2, true
3732-3,1461010363429,21,target, 147, 235, 153, 189, 154, 52, 56, 64, 3, 2, distr2, 246, 201, 247, 52, 157, 140, 96, 87, 1, 3, distr1, 222, 185, 50, 186, 108, 210, 120, 115, 2, 1, true
3732-3,1461010411099,22,target, 121, 246, 110, 223, 63, 130, 200, 61, 1, 2, distr2, 61, 133, 147, 160, 181, 185, 245, 50, 3, 1, distr1, 157, 228, 74, 51, 240, 187, 110, 155, 2, 3, true
3732-3,1461010425937,23,target, 182, 52, 135, 156, 179, 241, 246, 163, 2, 2, distr1, 216, 105, 51, 69, 131, 219, 73, 214, 1, 3, distr2, 96, 140, 147, 222, 154, 95, 116, 93, 3, 1, true
3732-3,1461010443978,24,target, 194, 157, 218, 51, 115, 247, 104, 137, 3, 3, distr2, 195, 171, 129, 204, 217, 180, 141, 134, 2, 2, distr1, 178, 238, 101, 245, 220, 51, 102, 236, 1, 1, true
3732-3,1461010455256,25,target, 225, 165, 98, 69, 159, 200, 181, 169, 1, 2, distr1, 126, 55, 226, 185, 210, 211, 102, 237, 2, 1, distr2, 220, 92, 154, 61, 226, 233, 245, 177, 3, 3, true
3732-3,1461010467181,26,target, 143, 208, 112, 135, 138, 233, 85, 164, 3, 2, distr1, 90, 219, 162, 57, 210, 237, 126, 207, 2, 3, distr2, 56, 157, 229, 208, 201, 215, 149, 82, 1, 1, true
3732-3,1461010480706,27,target, 70, 191, 147, 243, 217, 86, 169, 212, 2, 1, distr1, 200, 133, 101, 104, 153, 248, 160, 171, 1, 2, distr2, 195, 169, 190, 163, 191, 112, 145, 182, 3, 3, true
3732-3,1461010558278,28,target, 78, 105, 159, 104, 172, 243, 102, 111, 1, 2, distr2, 176, 237, 59, 240, 231, 182, 152, 184, 3, 3, distr1, 247, 99, 191, 67, 241, 126, 243, 59, 2, 1, true
3732-3,1461010568799,29,target, 60, 128, 117, 171, 103, 247, 100, 116, 3, 3, distr1, 108, 161, 232, 117, 129, 57, 77, 84, 1, 1, distr2, 212, 50, 155, 194, 80, 241, 146, 150, 2, 2, true
