gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
4329-0,1461009567807,1,target, 151, 97, 95, 207, 129, 203, 166, 130, 3, 3, distr2, 163, 53, 76, 243, 212, 90, 210, 172, 1, 2, distr1, 143, 168, 206, 156, 52, 77, 104, 161, 2, 1, true
4329-0,1461009584022,2,target, 242, 131, 186, 154, 166, 247, 53, 103, 2, 2, distr1, 184, 166, 86, 63, 64, 137, 199, 112, 3, 3, distr2, 142, 117, 183, 137, 63, 74, 201, 101, 1, 1, true
4329-0,1461009608292,3,target, 56, 202, 99, 180, 93, 109, 217, 144, 1, 3, distr1, 75, 55, 146, 174, 74, 98, 118, 219, 3, 1, distr2, 197, 218, 109, 198, 151, 158, 165, 133, 2, 2, true
4329-0,1461009634622,4,target, 249, 110, 165, 51, 236, 66, 149, 54, 1, 3, distr1, 69, 181, 125, 228, 214, 84, 226, 65, 3, 2, distr2, 85, 230, 181, 69, 155, 226, 207, 90, 2, 1, true
4329-0,1461009661147,5,target, 194, 216, 188, 133, 104, 92, 138, 134, 2, 3, distr2, 127, 216, 228, 197, 119, 244, 106, 69, 3, 1, distr1, 107, 196, 190, 92, 63, 201, 194, 101, 1, 2, true
4329-0,1461009693524,6,distr2, 175, 142, 117, 165, 102, 63, 166, 143, 1, 2, target, 166, 156, 88, 97, 96, 77, 107, 154, 2, 1, distr1, 185, 78, 234, 239, 161, 206, 244, 77, 3, 3, false
4329-0,1461009711524,7,target, 115, 213, 152, 227, 72, 127, 154, 56, 1, 2, distr1, 189, 169, 185, 74, 155, 232, 198, 65, 2, 1, distr2, 205, 173, 161, 114, 107, 110, 104, 195, 3, 3, true
4329-0,1461009728699,8,target, 236, 92, 115, 188, 244, 159, 197, 186, 3, 1, distr2, 173, 63, 158, 118, 205, 227, 211, 200, 2, 2, distr1, 69, 189, 128, 153, 190, 137, 175, 108, 1, 3, true
4329-0,1461009751572,9,target, 210, 226, 82, 231, 170, 160, 59, 163, 2, 3, distr1, 89, 71, 94, 167, 222, 59, 60, 106, 1, 1, distr2, 143, 106, 103, 224, 193, 118, 93, 204, 3, 2, true
4329-0,1461009765712,10,target, 159, 181, 170, 113, 123, 83, 216, 72, 2, 2, distr1, 170, 187, 139, 247, 132, 185, 157, 140, 3, 3, distr2, 222, 195, 190, 51, 99, 167, 179, 181, 1, 1, true
4329-0,1461009793952,11,target, 230, 215, 85, 159, 195, 58, 222, 240, 3, 1, distr2, 174, 217, 123, 95, 243, 221, 167, 210, 2, 2, distr1, 74, 72, 105, 154, 132, 208, 94, 84, 1, 3, true
4329-0,1461009807084,12,target, 132, 142, 101, 135, 155, 62, 249, 99, 3, 3, distr2, 60, 214, 241, 108, 131, 94, 197, 244, 2, 2, distr1, 199, 143, 124, 180, 157, 127, 52, 202, 1, 1, true
4329-0,1461009850083,13,target, 50, 56, 193, 69, 187, 140, 215, 216, 3, 1, distr1, 186, 124, 220, 197, 74, 209, 248, 64, 1, 2, distr2, 234, 219, 185, 161, 53, 113, 162, 155, 2, 3, true
4329-0,1461009868844,14,distr2, 89, 177, 50, 114, 69, 88, 248, 56, 3, 2, distr1, 177, 125, 62, 100, 196, 90, 83, 84, 2, 1, target, 67, 125, 72, 89, 57, 66, 187, 94, 1, 3, false
4329-0,1461009906732,15,target, 55, 158, 88, 228, 110, 108, 199, 104, 2, 1, distr1, 182, 238, 166, 180, 162, 61, 234, 76, 1, 3, distr2, 160, 199, 231, 55, 52, 204, 157, 72, 3, 2, true
4329-0,1461009926102,16,target, 181, 223, 83, 167, 123, 143, 170, 225, 2, 1, distr2, 100, 71, 114, 55, 97, 202, 235, 196, 3, 3, distr1, 120, 144, 222, 174, 57, 204, 240, 200, 1, 2, true
4329-0,1461009937937,17,target, 73, 167, 171, 110, 236, 143, 63, 81, 1, 3, distr1, 88, 127, 122, 239, 75, 194, 66, 135, 2, 2, distr2, 56, 171, 175, 111, 118, 243, 198, 189, 3, 1, true
4329-0,1461009958722,18,target, 153, 218, 132, 220, 240, 68, 223, 110, 2, 3, distr1, 127, 210, 208, 234, 104, 99, 107, 159, 1, 2, distr2, 52, 153, 111, 53, 209, 99, 240, 220, 3, 1, true
4329-0,1461009994667,19,target, 181, 100, 79, 68, 215, 186, 206, 170, 2, 2, distr2, 90, 209, 187, 150, 123, 124, 89, 167, 3, 3, distr1, 191, 138, 71, 141, 148, 198, 204, 67, 1, 1, true
4329-0,1461010031713,20,target, 63, 127, 240, 221, 202, 156, 185, 72, 3, 1, distr1, 187, 169, 58, 178, 137, 116, 68, 243, 1, 3, distr2, 145, 187, 90, 160, 216, 234, 246, 183, 2, 2, true
