gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
5515-0,1461003230326,1,distr1, 99, 187, 120, 118, 149, 173, 212, 104, 2, 1, distr2, 121, 76, 200, 101, 53, 185, 212, 51, 1, 3, target, 217, 241, 160, 57, 105, 158, 51, 146, 3, 2, false
5515-0,1461003252953,2,target, 81, 53, 120, 88, 179, 151, 200, 215, 3, 1, distr2, 208, 79, 106, 182, 83, 123, 155, 222, 2, 2, distr1, 158, 173, 65, 134, 229, 144, 166, 86, 1, 3, true
5515-0,1461003386625,3,target, 211, 227, 85, 243, 226, 184, 109, 98, 2, 1, distr1, 157, 170, 195, 246, 110, 176, 230, 185, 3, 3, distr2, 72, 84, 64, 203, 165, 75, 197, 205, 1, 2, true
5515-0,1461003437014,4,target, 90, 196, 146, 230, 190, 159, 221, 243, 2, 3, distr2, 125, 50, 170, 79, 199, 84, 126, 166, 1, 2, distr1, 101, 67, 55, 139, 133, 53, 187, 194, 3, 1, true
5515-0,1461003517991,5,target, 72, 69, 168, 178, 227, 97, 216, 133, 3, 3, distr2, 148, 211, 116, 187, 183, 162, 61, 76, 2, 1, distr1, 189, 191, 138, 125, 232, 146, 148, 200, 1, 2, true
5515-0,1461003584330,6,target, 85, 150, 168, 173, 95, 216, 74, 67, 3, 1, distr2, 52, 230, 153, 80, 118, 93, 125, 64, 2, 3, distr1, 80, 156, 211, 236, 169, 192, 139, 239, 1, 2, true
5515-0,1461003614211,7,distr2, 163, 107, 95, 59, 120, 138, 182, 230, 3, 3, distr1, 242, 155, 80, 144, 208, 55, 195, 224, 2, 1, target, 63, 176, 118, 191, 249, 186, 229, 77, 1, 2, false
5515-0,1461003633706,8,target, 191, 246, 55, 215, 128, 164, 195, 212, 1, 1, distr2, 80, 193, 173, 170, 169, 99, 105, 238, 3, 2, distr1, 214, 200, 151, 229, 154, 140, 202, 208, 2, 3, true
5515-0,1461003695161,9,target, 129, 107, 56, 206, 167, 66, 143, 134, 1, 2, distr2, 101, 150, 193, 180, 189, 136, 63, 93, 3, 1, distr1, 160, 57, 145, 154, 242, 245, 128, 105, 2, 3, true
5515-0,1461003773763,10,distr1, 123, 160, 150, 193, 115, 205, 238, 209, 3, 2, target, 84, 140, 163, 179, 58, 191, 80, 102, 2, 3, distr2, 133, 202, 65, 207, 129, 108, 53, 117, 1, 1, false
5515-0,1461003843301,11,distr2, 123, 247, 61, 53, 51, 209, 189, 74, 3, 2, distr1, 192, 240, 56, 83, 84, 69, 231, 120, 2, 1, target, 149, 137, 243, 201, 145, 54, 198, 176, 1, 3, false
5515-0,1461003868098,12,target, 118, 60, 141, 90, 208, 63, 143, 174, 2, 2, distr1, 115, 158, 57, 58, 113, 79, 143, 191, 1, 1, distr2, 152, 148, 243, 232, 198, 68, 248, 160, 3, 3, true
5515-0,1461003882132,13,target, 136, 98, 112, 180, 116, 210, 162, 213, 2, 2, distr2, 175, 74, 165, 90, 70, 65, 171, 113, 1, 3, distr1, 111, 114, 208, 221, 159, 198, 160, 173, 3, 1, true
5515-0,1461003895154,14,target, 51, 99, 168, 215, 235, 203, 131, 73, 1, 2, distr2, 175, 114, 169, 130, 201, 150, 87, 225, 3, 3, distr1, 74, 216, 98, 149, 50, 235, 209, 197, 2, 1, true
5515-0,1461003925114,15,target, 81, 190, 134, 171, 201, 103, 189, 90, 2, 2, distr1, 197, 123, 133, 84, 94, 241, 143, 187, 1, 1, distr2, 141, 111, 102, 113, 151, 122, 145, 107, 3, 3, true
5515-0,1461003939137,16,target, 155, 205, 202, 212, 116, 185, 180, 106, 2, 1, distr2, 130, 191, 150, 241, 217, 50, 57, 131, 1, 3, distr1, 222, 195, 144, 111, 134, 219, 170, 138, 3, 2, true
5515-0,1461003958553,17,target, 173, 77, 233, 235, 118, 151, 100, 227, 2, 2, distr2, 196, 184, 236, 54, 126, 81, 56, 62, 1, 1, distr1, 105, 226, 132, 185, 78, 161, 186, 58, 3, 3, true
5515-0,1461003979174,18,target, 66, 53, 102, 115, 198, 215, 141, 247, 2, 2, distr1, 72, 86, 172, 149, 160, 146, 194, 85, 3, 1, distr2, 142, 214, 241, 153, 143, 100, 109, 149, 1, 3, true
5515-0,1461004019460,19,target, 69, 132, 144, 52, 125, 146, 94, 185, 1, 1, distr1, 94, 144, 223, 182, 105, 203, 123, 156, 3, 3, distr2, 124, 123, 178, 118, 196, 155, 101, 139, 2, 2, true
5515-0,1461004052589,20,target, 206, 53, 248, 115, 195, 96, 179, 99, 1, 2, distr1, 68, 200, 187, 249, 179, 170, 152, 135, 2, 3, distr2, 131, 56, 116, 175, 92, 73, 103, 68, 3, 1, true
5515-0,1461004081997,21,target, 229, 60, 133, 199, 234, 206, 121, 190, 3, 2, distr1, 112, 227, 94, 219, 169, 226, 197, 117, 1, 1, distr2, 79, 196, 111, 119, 137, 53, 105, 143, 2, 3, true
5515-0,1461004096856,22,target, 68, 58, 163, 115, 132, 114, 103, 95, 2, 2, distr2, 242, 199, 215, 234, 166, 131, 202, 144, 1, 3, distr1, 237, 104, 225, 76, 137, 233, 196, 79, 3, 1, true
5515-0,1461004125064,23,target, 113, 226, 148, 81, 213, 169, 146, 167, 2, 3, distr2, 208, 145, 191, 65, 51, 234, 220, 138, 1, 2, distr1, 157, 149, 87, 210, 247, 54, 130, 131, 3, 1, true
5515-0,1461004137966,24,target, 148, 189, 58, 80, 176, 54, 206, 208, 2, 3, distr2, 120, 167, 161, 135, 123, 76, 52, 244, 3, 1, distr1, 206, 210, 162, 184, 160, 101, 155, 93, 1, 2, true
5515-0,1461004215787,25,target, 79, 66, 169, 125, 68, 161, 82, 203, 1, 2, distr1, 78, 112, 138, 105, 106, 181, 215, 193, 3, 1, distr2, 139, 137, 223, 144, 165, 125, 114, 61, 2, 3, true
5515-0,1461004228863,26,target, 210, 213, 233, 220, 231, 61, 63, 127, 3, 3, distr1, 222, 180, 141, 211, 186, 74, 219, 135, 2, 2, distr2, 200, 209, 244, 77, 161, 91, 237, 93, 1, 1, true
5515-0,1461004333474,27,target, 143, 170, 111, 84, 95, 154, 65, 218, 2, 2, distr2, 205, 200, 166, 92, 170, 63, 142, 108, 1, 1, distr1, 233, 76, 180, 148, 71, 79, 219, 225, 3, 3, true
5515-0,1461004345114,28,target, 108, 75, 194, 139, 115, 170, 131, 166, 1, 1, distr2, 64, 230, 131, 188, 112, 85, 198, 136, 2, 2, distr1, 78, 82, 139, 191, 227, 138, 181, 152, 3, 3, true
5515-0,1461004354479,29,target, 107, 201, 219, 190, 174, 238, 137, 192, 1, 3, distr2, 227, 204, 112, 75, 141, 212, 151, 123, 3, 1, distr1, 66, 93, 65, 239, 171, 86, 238, 192, 2, 2, true
5515-0,1461004430693,30,distr2, 178, 170, 89, 241, 141, 139, 82, 224, 1, 2, target, 136, 90, 217, 123, 69, 130, 79, 173, 2, 3, distr1, 125, 226, 90, 204, 152, 214, 195, 97, 3, 1, false
5515-0,1461004450322,31,target, 174, 74, 154, 142, 159, 65, 84, 184, 1, 2, distr2, 230, 84, 185, 204, 111, 57, 131, 216, 3, 3, distr1, 171, 240, 124, 236, 201, 245, 53, 65, 2, 1, true
5515-0,1461004466308,32,target, 85, 186, 224, 111, 72, 172, 150, 233, 3, 1, distr1, 244, 186, 216, 126, 88, 109, 95, 174, 1, 3, distr2, 93, 204, 83, 121, 94, 181, 124, 144, 2, 2, true
5515-0,1461004480494,33,target, 78, 67, 144, 57, 51, 96, 74, 136, 3, 1, distr2, 114, 166, 177, 105, 95, 70, 148, 216, 2, 3, distr1, 203, 128, 112, 150, 82, 208, 218, 146, 1, 2, true
5515-0,1461004508960,34,target, 154, 64, 150, 114, 238, 87, 56, 235, 1, 1, distr2, 131, 137, 69, 60, 171, 144, 141, 239, 2, 2, distr1, 54, 201, 203, 75, 234, 102, 50, 152, 3, 3, true
5515-0,1461004527366,35,target, 249, 197, 195, 121, 89, 211, 156, 155, 2, 1, distr1, 217, 202, 232, 183, 102, 213, 118, 241, 1, 3, distr2, 80, 119, 195, 56, 214, 215, 51, 193, 3, 2, true
5515-0,1461004549326,36,target, 97, 105, 184, 91, 98, 194, 140, 103, 2, 3, distr1, 236, 245, 99, 145, 144, 164, 111, 110, 3, 1, distr2, 110, 174, 114, 67, 56, 57, 183, 157, 1, 2, true
5515-0,1461004561803,37,target, 104, 170, 122, 177, 189, 141, 62, 138, 1, 1, distr1, 232, 103, 62, 75, 79, 245, 136, 247, 2, 2, distr2, 202, 227, 120, 183, 89, 160, 237, 152, 3, 3, true
5515-0,1461004591354,38,target, 245, 138, 234, 152, 198, 96, 154, 108, 1, 2, distr2, 201, 190, 132, 152, 211, 157, 124, 76, 3, 1, distr1, 85, 168, 102, 140, 136, 170, 195, 76, 2, 3, true
5515-0,1461004602828,39,target, 210, 152, 52, 151, 199, 87, 218, 146, 1, 3, distr2, 196, 224, 143, 211, 124, 226, 148, 128, 2, 1, distr1, 95, 178, 134, 74, 156, 84, 153, 52, 3, 2, true
5515-0,1461004615608,40,target, 107, 93, 85, 133, 227, 229, 204, 169, 3, 3, distr2, 87, 134, 162, 58, 82, 223, 166, 164, 1, 2, distr1, 66, 97, 176, 52, 72, 181, 237, 100, 2, 1, true
5515-0,1461004663205,41,target, 197, 66, 76, 166, 184, 135, 98, 108, 2, 2, distr1, 210, 122, 73, 109, 141, 162, 123, 166, 3, 3, distr2, 238, 63, 104, 202, 128, 239, 100, 54, 1, 1, true
