gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
6311-d,1461014635879,1,target, 133, 230, 107, 94, 248, 111, 69, 217, 3, 1, distr1, 137, 233, 151, 160, 112, 156, 89, 208, 1, 3, distr2, 243, 189, 166, 78, 138, 204, 54, 234, 2, 2, true
6311-d,1461014696958,2,target, 108, 235, 138, 175, 50, 209, 227, 145, 1, 1, distr1, 69, 117, 72, 97, 80, 103, 105, 211, 2, 3, distr2, 67, 240, 55, 224, 78, 135, 90, 99, 3, 2, true
6311-d,1461014738547,3,target, 174, 228, 243, 50, 180, 202, 197, 233, 3, 3, distr2, 192, 199, 173, 129, 123, 189, 240, 154, 1, 1, distr1, 84, 80, 108, 234, 195, 90, 138, 159, 2, 2, true
6311-d,1461014767347,4,target, 80, 87, 146, 107, 152, 232, 150, 247, 1, 1, distr2, 157, 235, 131, 239, 163, 243, 161, 246, 2, 2, distr1, 180, 87, 245, 117, 177, 112, 229, 139, 3, 3, true
6311-d,1461014830472,5,target, 132, 107, 206, 194, 203, 88, 156, 109, 2, 2, distr1, 228, 151, 197, 145, 104, 111, 225, 132, 3, 1, distr2, 145, 53, 129, 215, 184, 187, 247, 232, 1, 3, true
6311-d,1461014855486,6,target, 104, 163, 182, 153, 85, 55, 118, 61, 2, 2, distr1, 76, 60, 194, 106, 118, 163, 64, 247, 3, 3, distr2, 221, 145, 81, 185, 157, 66, 113, 187, 1, 1, true
6311-d,1461014995940,7,target, 231, 249, 127, 233, 98, 221, 134, 210, 1, 3, distr1, 61, 190, 215, 110, 212, 117, 114, 182, 3, 2, distr2, 153, 87, 115, 64, 106, 203, 183, 231, 2, 1, true
6311-d,1461015027989,8,target, 151, 188, 243, 91, 75, 51, 161, 126, 1, 1, distr1, 181, 149, 235, 152, 80, 154, 66, 165, 2, 2, distr2, 157, 100, 232, 226, 221, 217, 123, 120, 3, 3, true
6311-d,1461015081987,9,target, 63, 143, 172, 113, 77, 180, 118, 158, 1, 2, distr1, 190, 245, 215, 67, 185, 92, 248, 164, 3, 1, distr2, 74, 229, 194, 58, 133, 106, 72, 69, 2, 3, true
6311-d,1461015187160,10,target, 177, 166, 87, 235, 218, 220, 119, 231, 2, 2, distr2, 224, 104, 102, 82, 232, 90, 113, 200, 3, 1, distr1, 211, 69, 92, 78, 156, 64, 246, 190, 1, 3, true
6311-d,1461015213804,11,target, 109, 223, 128, 234, 213, 51, 89, 93, 2, 1, distr1, 121, 150, 89, 123, 145, 133, 118, 227, 3, 3, distr2, 76, 184, 53, 168, 95, 109, 98, 69, 1, 2, true
6311-d,1461015277903,12,target, 249, 155, 165, 91, 124, 61, 133, 190, 1, 2, distr2, 191, 231, 164, 199, 206, 80, 211, 146, 3, 1, distr1, 129, 227, 120, 53, 207, 217, 233, 172, 2, 3, true
6311-d,1461015307116,13,target, 227, 140, 139, 91, 217, 200, 110, 220, 1, 2, distr2, 216, 162, 209, 173, 61, 199, 159, 161, 3, 1, distr1, 52, 190, 138, 161, 113, 211, 74, 51, 2, 3, true
6311-d,1461015393910,14,target, 189, 135, 100, 227, 83, 235, 234, 198, 3, 2, distr1, 128, 180, 80, 237, 95, 218, 192, 82, 1, 1, distr2, 99, 217, 193, 245, 141, 212, 149, 163, 2, 3, true
6311-d,1461015444068,15,target, 89, 234, 143, 156, 190, 114, 208, 157, 1, 2, distr1, 224, 106, 220, 119, 168, 75, 112, 98, 3, 3, distr2, 115, 159, 138, 182, 226, 90, 205, 98, 2, 1, true
6311-d,1461015504959,16,target, 120, 131, 188, 197, 239, 55, 182, 225, 3, 3, distr1, 205, 75, 220, 234, 61, 156, 199, 142, 1, 1, distr2, 224, 103, 110, 227, 188, 222, 71, 209, 2, 2, true
6311-d,1461015528286,17,target, 67, 226, 84, 184, 102, 221, 134, 199, 3, 1, distr1, 117, 218, 199, 106, 111, 109, 158, 123, 2, 3, distr2, 120, 115, 79, 108, 106, 197, 194, 141, 1, 2, true
6311-d,1461015673066,18,target, 129, 218, 216, 151, 132, 76, 187, 233, 1, 2, distr1, 68, 92, 171, 176, 113, 228, 181, 225, 3, 3, distr2, 119, 59, 178, 128, 86, 177, 168, 76, 2, 1, true
6311-d,1461015727708,19,target, 193, 161, 123, 166, 54, 237, 215, 211, 1, 3, distr2, 224, 119, 205, 129, 230, 58, 64, 239, 2, 2, distr1, 85, 220, 195, 244, 134, 74, 231, 229, 3, 1, true
6311-d,1461015787752,20,target, 207, 111, 222, 67, 139, 206, 145, 71, 2, 3, distr2, 184, 147, 103, 193, 172, 180, 86, 126, 1, 1, distr1, 73, 83, 157, 85, 235, 129, 102, 84, 3, 2, true
6311-d,1461015855250,21,target, 57, 134, 89, 103, 208, 215, 98, 147, 2, 2, distr1, 115, 77, 68, 150, 238, 63, 87, 130, 1, 3, distr2, 81, 65, 147, 210, 71, 77, 220, 249, 3, 1, true
6311-d,1461015872589,22,target, 158, 128, 72, 232, 168, 94, 188, 177, 3, 3, distr1, 119, 170, 86, 154, 201, 128, 72, 106, 1, 1, distr2, 51, 139, 83, 236, 148, 212, 227, 189, 2, 2, true
6311-d,1461015901263,23,target, 227, 63, 181, 161, 204, 88, 213, 210, 1, 3, distr2, 216, 156, 154, 104, 120, 158, 145, 56, 2, 1, distr1, 157, 131, 83, 237, 244, 93, 248, 55, 3, 2, true
6311-d,1461015962748,24,target, 73, 224, 125, 115, 241, 173, 155, 64, 3, 2, distr1, 110, 214, 226, 60, 183, 158, 163, 105, 1, 3, distr2, 149, 110, 77, 142, 166, 169, 71, 66, 2, 1, true
6311-d,1461016037931,25,target, 139, 200, 150, 236, 108, 226, 217, 143, 1, 1, distr2, 190, 153, 61, 162, 211, 138, 107, 136, 2, 3, distr1, 217, 106, 183, 83, 227, 116, 59, 140, 3, 2, true
6311-d,1461016058538,26,target, 245, 71, 50, 113, 200, 168, 85, 186, 2, 1, distr1, 64, 187, 104, 154, 91, 193, 143, 55, 1, 2, distr2, 246, 186, 52, 214, 68, 92, 152, 87, 3, 3, true
6311-d,1461016095571,27,target, 240, 60, 68, 193, 151, 134, 190, 62, 2, 3, distr1, 75, 155, 182, 136, 101, 113, 94, 162, 1, 2, distr2, 223, 53, 216, 96, 69, 126, 162, 217, 3, 1, true
6311-d,1461016129078,28,target, 69, 89, 163, 185, 65, 172, 223, 189, 1, 3, distr1, 134, 188, 202, 213, 194, 84, 147, 208, 2, 2, distr2, 131, 151, 144, 67, 55, 224, 56, 127, 3, 1, true
6311-d,1461016164363,29,target, 185, 71, 172, 145, 90, 196, 210, 51, 1, 3, distr1, 57, 237, 198, 95, 53, 194, 117, 180, 3, 1, distr2, 230, 137, 186, 84, 177, 134, 68, 62, 2, 2, true
6311-d,1461016215101,30,target, 117, 161, 134, 110, 116, 57, 224, 69, 2, 2, distr1, 89, 209, 125, 240, 175, 119, 207, 145, 3, 3, distr2, 68, 201, 195, 222, 226, 98, 147, 229, 1, 1, true
6311-d,1461016250004,31,target, 195, 171, 78, 102, 97, 158, 61, 157, 2, 2, distr2, 66, 124, 149, 141, 95, 194, 97, 142, 1, 1, distr1, 201, 131, 134, 61, 203, 233, 83, 99, 3, 3, true
6311-d,1461016357420,32,target, 177, 176, 151, 221, 77, 117, 132, 216, 2, 2, distr1, 185, 150, 71, 67, 211, 90, 237, 66, 3, 1, distr2, 164, 87, 124, 75, 174, 83, 224, 121, 1, 3, true
6311-d,1461016398977,33,target, 202, 67, 153, 81, 84, 124, 120, 188, 2, 3, distr1, 183, 204, 61, 239, 107, 227, 58, 75, 1, 1, distr2, 93, 87, 242, 178, 191, 127, 67, 98, 3, 2, true
6311-d,1461016428602,34,target, 187, 102, 126, 203, 158, 91, 205, 116, 3, 2, distr2, 208, 199, 235, 172, 85, 93, 54, 231, 2, 3, distr1, 92, 105, 64, 127, 209, 169, 211, 88, 1, 1, true
6311-d,1461016457593,35,target, 197, 247, 156, 166, 184, 91, 76, 130, 2, 1, distr2, 178, 193, 176, 87, 110, 144, 115, 72, 3, 3, distr1, 166, 101, 57, 126, 213, 235, 80, 137, 1, 2, true
6311-d,1461016597188,36,target, 183, 232, 62, 113, 76, 148, 188, 74, 2, 1, distr2, 115, 55, 126, 139, 207, 200, 110, 138, 1, 3, distr1, 60, 59, 197, 174, 88, 90, 91, 105, 3, 2, true
6311-d,1461016621895,37,target, 239, 68, 154, 84, 224, 150, 184, 242, 3, 2, distr2, 90, 216, 164, 223, 178, 248, 198, 206, 2, 3, distr1, 85, 109, 96, 204, 167, 59, 118, 197, 1, 1, true
