gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
9992-e,1461002305469,1,target, 104, 156, 136, 186, 246, 118, 222, 241, 1, 1, distr1, 173, 123, 248, 91, 142, 63, 85, 151, 2, 3, distr2, 88, 234, 95, 181, 244, 129, 154, 220, 3, 2, true
9992-e,1461002339864,2,target, 151, 157, 211, 168, 210, 73, 183, 109, 2, 1, distr1, 161, 223, 146, 89, 221, 118, 190, 140, 1, 3, distr2, 107, 70, 231, 159, 183, 164, 245, 153, 3, 2, true
9992-e,1461002351304,3,target, 92, 57, 120, 116, 192, 139, 185, 174, 1, 3, distr2, 234, 64, 107, 68, 61, 190, 198, 133, 3, 2, distr1, 140, 200, 113, 232, 170, 242, 147, 154, 2, 1, true
9992-e,1461002396445,4,target, 103, 202, 78, 83, 110, 185, 120, 66, 3, 3, distr1, 160, 75, 127, 126, 225, 99, 57, 59, 2, 2, distr2, 213, 97, 73, 189, 84, 187, 202, 109, 1, 1, true
9992-e,1461002409887,5,target, 124, 88, 224, 126, 135, 125, 52, 96, 3, 3, distr1, 91, 74, 125, 236, 224, 150, 157, 203, 2, 1, distr2, 144, 141, 220, 127, 90, 203, 123, 131, 1, 2, true
9992-e,1461002463466,6,target, 235, 124, 171, 159, 113, 166, 129, 176, 1, 3, distr2, 197, 91, 134, 149, 105, 212, 175, 108, 3, 1, distr1, 232, 187, 110, 80, 193, 70, 242, 148, 2, 2, true
9992-e,1461002496300,7,target, 237, 246, 66, 181, 132, 211, 183, 101, 1, 2, distr1, 170, 95, 99, 113, 90, 188, 159, 53, 2, 3, distr2, 138, 154, 182, 164, 227, 119, 64, 146, 3, 1, true
9992-e,1461002524693,8,target, 240, 114, 52, 232, 145, 175, 79, 76, 1, 3, distr1, 55, 126, 161, 167, 113, 127, 102, 162, 2, 2, distr2, 177, 247, 211, 205, 187, 57, 203, 121, 3, 1, true
9992-e,1461002599571,9,target, 88, 181, 233, 190, 117, 51, 55, 229, 2, 2, distr1, 176, 220, 111, 108, 221, 68, 154, 215, 1, 1, distr2, 179, 69, 128, 76, 212, 154, 196, 181, 3, 3, true
9992-e,1461002617206,10,target, 128, 188, 165, 243, 139, 214, 64, 122, 1, 3, distr2, 182, 73, 198, 197, 56, 137, 85, 162, 3, 2, distr1, 80, 126, 116, 117, 74, 211, 189, 68, 2, 1, true
9992-e,1461002655381,11,distr2, 94, 129, 139, 162, 114, 67, 200, 206, 1, 3, distr1, 196, 64, 213, 110, 161, 227, 109, 197, 2, 1, target, 124, 205, 78, 59, 206, 80, 186, 182, 3, 2, false
9992-e,1461002793171,12,target, 183, 210, 65, 230, 90, 74, 120, 237, 1, 2, distr1, 115, 181, 142, 136, 176, 205, 180, 77, 2, 3, distr2, 168, 236, 233, 228, 161, 210, 160, 59, 3, 1, true
9992-e,1461002814614,13,distr1, 95, 110, 180, 245, 193, 146, 238, 83, 1, 2, target, 191, 151, 190, 139, 231, 230, 105, 101, 3, 3, distr2, 230, 234, 79, 75, 138, 137, 127, 105, 2, 1, false
9992-e,1461002859000,14,target, 57, 103, 233, 169, 108, 76, 121, 113, 2, 1, distr1, 248, 243, 213, 99, 117, 167, 77, 157, 1, 3, distr2, 236, 89, 50, 119, 176, 151, 168, 133, 3, 2, true
9992-e,1461002895658,15,target, 142, 208, 190, 77, 244, 239, 164, 149, 3, 1, distr2, 75, 229, 223, 114, 149, 243, 141, 185, 1, 2, distr1, 141, 104, 178, 172, 91, 189, 186, 136, 2, 3, true
9992-e,1461002905901,16,target, 176, 126, 178, 127, 209, 93, 137, 133, 1, 1, distr1, 160, 236, 74, 53, 58, 213, 99, 171, 2, 2, distr2, 235, 94, 114, 108, 224, 141, 87, 192, 3, 3, true
9992-e,1461002929540,17,target, 81, 198, 217, 243, 133, 205, 125, 110, 1, 3, distr2, 138, 74, 161, 203, 140, 192, 65, 59, 2, 2, distr1, 181, 62, 121, 96, 226, 133, 204, 68, 3, 1, true
9992-e,1461002952584,18,target, 242, 235, 82, 87, 229, 137, 149, 244, 2, 3, distr2, 89, 129, 140, 95, 208, 134, 69, 198, 1, 2, distr1, 87, 104, 215, 131, 149, 134, 110, 198, 3, 1, true
9992-e,1461003043241,19,target, 222, 51, 87, 121, 215, 105, 240, 152, 2, 1, distr1, 73, 132, 241, 213, 214, 114, 201, 139, 1, 3, distr2, 74, 124, 80, 207, 187, 68, 135, 86, 3, 2, true
9992-e,1461003066577,20,target, 52, 236, 237, 234, 72, 222, 144, 223, 3, 1, distr1, 52, 75, 90, 138, 183, 248, 105, 69, 2, 3, distr2, 233, 85, 202, 125, 117, 244, 157, 189, 1, 2, true
9992-e,1461003083820,21,target, 187, 108, 102, 163, 216, 104, 62, 198, 1, 2, distr2, 78, 206, 217, 66, 61, 210, 203, 147, 2, 1, distr1, 120, 61, 209, 170, 79, 113, 231, 240, 3, 3, true
9992-e,1461003111649,22,target, 211, 84, 55, 159, 113, 118, 225, 188, 1, 2, distr2, 178, 174, 216, 247, 63, 99, 199, 103, 3, 3, distr1, 188, 58, 213, 235, 216, 220, 156, 80, 2, 1, true
9992-e,1461003143220,23,target, 55, 199, 191, 71, 211, 171, 221, 136, 3, 2, distr2, 138, 163, 232, 233, 100, 228, 237, 139, 1, 3, distr1, 68, 155, 180, 88, 131, 179, 171, 67, 2, 1, true
9992-e,1461003232831,24,target, 242, 232, 59, 104, 198, 153, 152, 189, 1, 2, distr1, 140, 76, 201, 167, 134, 132, 191, 220, 3, 3, distr2, 190, 97, 152, 110, 249, 223, 88, 210, 2, 1, true
9992-e,1461003283365,25,target, 78, 244, 138, 82, 199, 117, 92, 52, 1, 2, distr1, 186, 125, 189, 146, 92, 64, 123, 205, 2, 3, distr2, 129, 242, 132, 80, 154, 113, 106, 158, 3, 1, true
9992-e,1461003343098,26,target, 145, 166, 52, 102, 204, 245, 133, 144, 1, 3, distr1, 220, 108, 90, 232, 94, 84, 121, 240, 2, 2, distr2, 102, 167, 134, 228, 94, 224, 121, 153, 3, 1, true
9992-e,1461003387619,27,target, 57, 75, 54, 99, 225, 161, 200, 198, 1, 3, distr2, 240, 90, 134, 243, 175, 80, 147, 145, 3, 1, distr1, 193, 62, 125, 232, 97, 123, 145, 163, 2, 2, true
9992-e,1461003425905,28,target, 115, 198, 208, 233, 124, 154, 229, 150, 1, 3, distr2, 150, 101, 232, 108, 170, 229, 102, 143, 3, 1, distr1, 214, 146, 117, 170, 166, 120, 66, 225, 2, 2, true
9992-e,1461003470790,29,target, 57, 79, 78, 65, 61, 210, 238, 131, 2, 3, distr1, 122, 183, 114, 165, 193, 247, 70, 211, 3, 2, distr2, 138, 188, 148, 113, 103, 229, 198, 59, 1, 1, true
9992-e,1461003528233,30,target, 107, 93, 54, 196, 78, 125, 148, 118, 1, 2, distr2, 125, 242, 196, 141, 104, 171, 192, 215, 2, 3, distr1, 143, 177, 205, 56, 67, 134, 212, 146, 3, 1, true
9992-e,1461003641785,31,target, 237, 99, 78, 188, 90, 219, 172, 158, 3, 2, distr2, 159, 146, 94, 198, 166, 214, 233, 75, 2, 1, distr1, 230, 214, 202, 174, 244, 105, 167, 146, 1, 3, true
9992-e,1461003676492,32,target, 165, 58, 71, 157, 52, 65, 75, 200, 2, 3, distr1, 102, 145, 177, 159, 135, 220, 106, 57, 1, 2, distr2, 171, 215, 116, 140, 74, 224, 230, 249, 3, 1, true
9992-e,1461003754900,33,target, 60, 102, 138, 192, 213, 227, 123, 230, 3, 2, distr2, 205, 73, 187, 139, 146, 237, 228, 149, 1, 3, distr1, 207, 173, 196, 78, 52, 183, 95, 187, 2, 1, true
9992-e,1461003826645,34,target, 195, 207, 136, 214, 104, 115, 239, 101, 2, 2, distr1, 188, 228, 219, 117, 94, 202, 106, 226, 1, 3, distr2, 211, 165, 130, 125, 150, 87, 186, 148, 3, 1, true
9992-e,1461003858441,35,target, 58, 205, 137, 210, 55, 208, 163, 87, 2, 3, distr2, 200, 179, 55, 158, 132, 169, 129, 148, 3, 2, distr1, 131, 103, 231, 202, 97, 126, 111, 64, 1, 1, true
9992-e,1461003918820,36,target, 72, 122, 247, 60, 175, 64, 239, 115, 1, 2, distr2, 64, 199, 227, 194, 122, 130, 249, 137, 3, 1, distr1, 115, 55, 146, 86, 65, 123, 97, 121, 2, 3, true
9992-e,1461003954997,37,target, 231, 54, 249, 158, 238, 212, 62, 179, 1, 2, distr1, 223, 164, 90, 192, 114, 137, 83, 232, 2, 3, distr2, 237, 190, 145, 198, 163, 248, 62, 114, 3, 1, true
9992-e,1461004058282,38,target, 167, 118, 186, 150, 173, 240, 209, 161, 1, 2, distr2, 78, 116, 107, 219, 170, 173, 153, 185, 3, 3, distr1, 226, 143, 109, 59, 148, 213, 155, 96, 2, 1, true
9992-e,1461004093322,39,target, 94, 68, 88, 142, 198, 197, 60, 96, 2, 1, distr1, 130, 244, 91, 111, 77, 169, 190, 164, 1, 2, distr2, 87, 139, 196, 228, 140, 96, 102, 215, 3, 3, true
9992-e,1461004140360,40,target, 181, 53, 187, 169, 110, 80, 67, 243, 1, 3, distr2, 75, 206, 242, 159, 155, 235, 84, 69, 3, 1, distr1, 86, 122, 98, 197, 119, 56, 146, 237, 2, 2, true
9992-e,1461004171709,41,target, 177, 60, 79, 134, 120, 248, 161, 59, 2, 1, distr1, 153, 238, 66, 107, 192, 221, 136, 133, 3, 3, distr2, 179, 209, 216, 72, 189, 222, 159, 160, 1, 2, true
9992-e,1461004204161,42,target, 170, 128, 215, 172, 184, 61, 157, 194, 3, 2, distr2, 155, 107, 184, 62, 194, 201, 65, 224, 2, 1, distr1, 138, 185, 156, 243, 122, 187, 103, 69, 1, 3, true
9992-e,1461004248823,43,target, 183, 244, 248, 223, 56, 126, 127, 84, 2, 1, distr2, 157, 165, 241, 204, 138, 69, 54, 164, 1, 2, distr1, 247, 138, 245, 248, 235, 73, 197, 117, 3, 3, true
9992-e,1461004267444,44,target, 203, 223, 83, 132, 215, 157, 148, 140, 2, 3, distr2, 70, 248, 99, 72, 66, 195, 159, 218, 1, 1, distr1, 107, 225, 148, 102, 156, 219, 144, 84, 3, 2, true
9992-e,1461004292831,45,target, 229, 149, 133, 113, 106, 132, 71, 225, 3, 3, distr2, 158, 204, 170, 214, 68, 185, 190, 207, 2, 2, distr1, 74, 50, 226, 70, 151, 232, 125, 143, 1, 1, true
9992-e,1461004365287,46,target, 212, 88, 78, 114, 199, 176, 189, 130, 2, 2, distr1, 141, 228, 118, 123, 198, 223, 236, 239, 1, 3, distr2, 158, 137, 124, 241, 99, 170, 222, 189, 3, 1, true
