gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
9279-b,1461003972260,1,distr2, 108, 120, 184, 89, 81, 139, 246, 74, 1, 1, distr1, 57, 190, 187, 52, 232, 134, 145, 77, 3, 2, target, 60, 189, 173, 166, 101, 239, 74, 158, 2, 3, false
9279-b,1461003993256,2,target, 86, 172, 167, 227, 233, 102, 174, 132, 1, 2, distr2, 181, 118, 236, 184, 140, 199, 152, 112, 2, 1, distr1, 75, 186, 77, 91, 193, 127, 246, 80, 3, 3, true
9279-b,1461004006416,3,target, 115, 241, 71, 128, 152, 185, 134, 165, 1, 2, distr1, 180, 139, 241, 168, 237, 96, 116, 170, 3, 3, distr2, 167, 211, 247, 168, 246, 203, 126, 243, 2, 1, true
9279-b,1461004021600,4,target, 64, 228, 93, 62, 211, 72, 237, 165, 2, 3, distr1, 196, 216, 127, 176, 111, 104, 237, 62, 1, 2, distr2, 128, 239, 184, 140, 229, 147, 223, 60, 3, 1, true
9279-b,1461004031904,5,target, 199, 134, 172, 72, 183, 194, 212, 230, 1, 2, distr2, 242, 53, 227, 220, 57, 218, 210, 83, 3, 1, distr1, 168, 212, 131, 67, 240, 113, 128, 156, 2, 3, true
9279-b,1461004052719,6,target, 136, 102, 140, 179, 243, 118, 244, 120, 3, 1, distr2, 130, 68, 215, 110, 197, 160, 161, 127, 1, 2, distr1, 112, 231, 127, 173, 162, 109, 69, 170, 2, 3, true
9279-b,1461004059838,7,target, 78, 174, 89, 109, 125, 218, 239, 68, 2, 3, distr1, 159, 232, 87, 156, 215, 55, 237, 203, 3, 2, distr2, 215, 216, 143, 189, 124, 113, 212, 75, 1, 1, true
9279-b,1461004068721,8,target, 94, 173, 123, 216, 181, 202, 172, 245, 1, 3, distr2, 109, 185, 200, 123, 173, 86, 132, 145, 3, 1, distr1, 180, 217, 107, 239, 101, 176, 162, 84, 2, 2, true
9279-b,1461004084502,9,target, 144, 73, 195, 93, 179, 107, 91, 63, 1, 3, distr1, 163, 136, 189, 227, 83, 165, 86, 236, 3, 2, distr2, 73, 249, 215, 79, 157, 169, 153, 128, 2, 1, true
9279-b,1461004106325,10,target, 149, 227, 192, 224, 130, 152, 101, 218, 1, 3, distr2, 150, 165, 144, 229, 193, 216, 223, 89, 3, 2, distr1, 87, 178, 117, 120, 235, 50, 209, 112, 2, 1, true
9279-b,1461004122861,11,target, 165, 55, 239, 159, 105, 240, 138, 122, 3, 2, distr1, 191, 78, 153, 53, 76, 75, 134, 154, 1, 1, distr2, 57, 160, 210, 141, 232, 94, 178, 149, 2, 3, true
9279-b,1461004138724,12,target, 187, 74, 174, 147, 105, 240, 120, 194, 3, 3, distr1, 129, 238, 243, 242, 52, 240, 90, 114, 1, 1, distr2, 205, 234, 131, 97, 57, 239, 84, 60, 2, 2, true
9279-b,1461004149605,13,target, 83, 241, 148, 214, 61, 236, 115, 224, 2, 1, distr2, 198, 123, 87, 54, 208, 136, 109, 183, 1, 3, distr1, 139, 82, 249, 79, 208, 242, 232, 236, 3, 2, true
9279-b,1461004197676,14,target, 96, 154, 108, 198, 229, 70, 147, 192, 2, 2, distr1, 136, 85, 153, 175, 166, 194, 189, 134, 1, 1, distr2, 121, 99, 123, 244, 56, 79, 147, 130, 3, 3, true
9279-b,1461004210212,15,target, 235, 217, 218, 101, 190, 165, 157, 189, 2, 2, distr1, 222, 247, 142, 193, 178, 232, 155, 140, 3, 3, distr2, 89, 193, 115, 92, 194, 130, 141, 245, 1, 1, true
9279-b,1461004227835,16,target, 157, 203, 185, 211, 227, 85, 225, 243, 2, 1, distr1, 212, 224, 122, 133, 81, 175, 85, 53, 3, 3, distr2, 74, 64, 204, 168, 243, 240, 249, 149, 1, 2, true
9279-b,1461004253609,17,target, 207, 209, 194, 123, 69, 240, 150, 213, 1, 1, distr1, 115, 128, 111, 176, 84, 219, 225, 76, 3, 2, distr2, 122, 184, 63, 173, 203, 114, 249, 96, 2, 3, true
9279-b,1461004272105,18,target, 221, 248, 94, 90, 83, 150, 85, 119, 2, 1, distr1, 92, 154, 94, 133, 128, 191, 219, 58, 1, 3, distr2, 145, 193, 54, 153, 214, 110, 114, 197, 3, 2, true
9279-b,1461004317016,19,target, 116, 135, 246, 179, 247, 164, 149, 222, 2, 3, distr1, 174, 144, 178, 223, 111, 217, 226, 88, 3, 1, distr2, 74, 139, 90, 141, 55, 152, 64, 226, 1, 2, true
9279-b,1461004328359,20,target, 223, 237, 157, 168, 176, 192, 185, 137, 1, 3, distr2, 100, 158, 109, 59, 227, 236, 155, 95, 2, 2, distr1, 179, 167, 60, 161, 59, 79, 110, 201, 3, 1, true
9279-b,1461004340065,21,target, 226, 72, 204, 130, 103, 150, 142, 92, 2, 3, distr1, 189, 180, 135, 52, 119, 190, 207, 92, 3, 2, distr2, 93, 185, 116, 164, 79, 172, 143, 99, 1, 1, true
9279-b,1461004359694,22,target, 115, 214, 133, 245, 193, 80, 161, 144, 2, 3, distr2, 96, 145, 107, 120, 134, 97, 125, 139, 3, 2, distr1, 50, 81, 242, 161, 205, 140, 187, 141, 1, 1, true
9279-b,1461004368087,23,target, 239, 229, 126, 64, 96, 119, 128, 83, 2, 3, distr1, 113, 222, 64, 80, 68, 75, 184, 229, 1, 2, distr2, 188, 230, 70, 205, 60, 134, 112, 161, 3, 1, true
9279-b,1461004391248,24,distr1, 50, 170, 70, 147, 108, 204, 73, 187, 1, 2, distr2, 76, 189, 196, 50, 148, 147, 69, 240, 2, 3, target, 95, 135, 70, 163, 96, 219, 103, 198, 3, 1, false
9279-b,1461004403101,25,target, 80, 208, 234, 216, 68, 74, 95, 129, 1, 2, distr1, 66, 205, 159, 80, 93, 179, 189, 236, 2, 1, distr2, 81, 52, 221, 205, 244, 77, 242, 248, 3, 3, true
9279-b,1461004424478,26,target, 232, 73, 223, 52, 154, 120, 212, 248, 3, 3, distr2, 77, 216, 90, 222, 248, 192, 199, 233, 1, 1, distr1, 103, 75, 238, 203, 129, 235, 170, 147, 2, 2, true
9279-b,1461004436022,27,target, 118, 184, 155, 182, 244, 56, 190, 63, 2, 2, distr2, 109, 163, 147, 83, 149, 177, 140, 105, 3, 3, distr1, 118, 173, 85, 193, 89, 199, 152, 132, 1, 1, true
9279-b,1461004448372,28,target, 165, 151, 249, 81, 87, 233, 240, 79, 3, 1, distr2, 51, 114, 118, 84, 127, 249, 72, 101, 2, 2, distr1, 85, 113, 115, 165, 78, 241, 175, 61, 1, 3, true
9279-b,1461004468548,29,target, 55, 50, 221, 222, 241, 168, 120, 80, 1, 2, distr2, 180, 59, 171, 244, 241, 187, 61, 89, 2, 1, distr1, 158, 237, 165, 142, 228, 123, 112, 58, 3, 3, true
9279-b,1461004485242,30,target, 81, 127, 231, 226, 146, 95, 93, 172, 2, 2, distr1, 125, 169, 113, 105, 228, 122, 137, 78, 3, 3, distr2, 188, 69, 157, 207, 168, 195, 247, 153, 1, 1, true
9279-b,1461004495700,31,target, 172, 87, 220, 177, 169, 72, 235, 218, 1, 1, distr2, 175, 207, 190, 79, 244, 201, 72, 217, 3, 3, distr1, 195, 227, 240, 91, 99, 90, 118, 249, 2, 2, true
9279-b,1461004522971,32,target, 141, 138, 230, 69, 113, 229, 163, 89, 1, 1, distr2, 223, 186, 199, 151, 50, 114, 160, 116, 2, 3, distr1, 244, 81, 243, 198, 152, 170, 131, 195, 3, 2, true
