gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
0377-3,1461002520021,1,target, 88, 204, 143, 80, 191, 90, 161, 87, 3, 2, distr2, 120, 212, 244, 198, 172, 180, 206, 89, 1, 1, distr1, 54, 172, 116, 151, 69, 162, 92, 181, 2, 3, true
0377-3,1461002566352,2,target, 138, 195, 237, 76, 212, 148, 98, 241, 3, 3, distr2, 56, 229, 171, 185, 208, 68, 106, 88, 1, 2, distr1, 141, 147, 225, 148, 178, 164, 104, 142, 2, 1, true
0377-3,1461002596458,3,target, 231, 198, 163, 137, 193, 84, 52, 182, 1, 2, distr1, 106, 104, 75, 183, 246, 205, 226, 220, 2, 1, distr2, 207, 73, 245, 157, 159, 106, 181, 110, 3, 3, true
0377-3,1461002631291,4,target, 172, 153, 115, 76, 159, 135, 186, 124, 1, 1, distr2, 55, 198, 157, 59, 236, 205, 104, 70, 2, 3, distr1, 128, 212, 78, 238, 222, 199, 110, 71, 3, 2, true
0377-3,1461002654696,5,target, 86, 199, 221, 116, 98, 185, 131, 77, 3, 1, distr2, 145, 111, 122, 176, 64, 214, 100, 78, 2, 2, distr1, 173, 232, 79, 230, 51, 149, 65, 85, 1, 3, true
0377-3,1461002683616,6,target, 120, 246, 62, 129, 102, 187, 131, 175, 1, 2, distr1, 130, 161, 101, 222, 89, 64, 160, 109, 2, 3, distr2, 196, 173, 87, 61, 247, 190, 162, 88, 3, 1, true
0377-3,1461002703957,7,target, 179, 198, 183, 162, 154, 167, 173, 209, 1, 3, distr2, 69, 57, 120, 217, 128, 204, 62, 65, 2, 1, distr1, 160, 127, 238, 178, 204, 231, 235, 215, 3, 2, true
0377-3,1461002717386,8,target, 148, 66, 114, 113, 78, 194, 168, 196, 3, 1, distr1, 64, 120, 145, 79, 57, 65, 227, 105, 1, 2, distr2, 202, 199, 176, 150, 81, 166, 192, 124, 2, 3, true
0377-3,1461002734949,9,target, 167, 231, 77, 63, 86, 173, 130, 127, 3, 2, distr2, 171, 89, 182, 93, 74, 59, 156, 228, 2, 1, distr1, 67, 92, 208, 72, 183, 201, 75, 176, 1, 3, true
0377-3,1461002757349,10,target, 83, 231, 134, 114, 232, 174, 202, 247, 3, 1, distr2, 94, 147, 223, 61, 111, 181, 134, 70, 2, 3, distr1, 175, 171, 199, 245, 182, 122, 173, 204, 1, 2, true
0377-3,1461002785614,11,target, 114, 122, 242, 77, 153, 123, 91, 193, 1, 3, distr2, 210, 115, 236, 200, 81, 191, 83, 138, 3, 2, distr1, 132, 83, 189, 151, 56, 141, 52, 224, 2, 1, true
0377-3,1461002800657,12,distr1, 55, 50, 161, 226, 175, 144, 71, 218, 1, 3, target, 86, 169, 190, 77, 174, 195, 74, 218, 2, 2, distr2, 58, 122, 185, 212, 226, 140, 160, 72, 3, 1, false
0377-3,1461002825902,13,target, 197, 121, 156, 132, 235, 221, 185, 182, 2, 1, distr2, 200, 79, 173, 183, 58, 210, 203, 162, 3, 3, distr1, 119, 182, 89, 209, 128, 184, 183, 239, 1, 2, true
0377-3,1461002853434,14,distr1, 168, 52, 93, 139, 216, 117, 240, 96, 1, 1, target, 159, 243, 137, 234, 52, 207, 249, 116, 2, 3, distr2, 147, 242, 108, 226, 196, 55, 150, 161, 3, 2, false
0377-3,1461002889088,15,target, 141, 164, 51, 154, 160, 80, 237, 216, 2, 3, distr2, 163, 144, 196, 59, 98, 180, 202, 195, 3, 2, distr1, 230, 60, 71, 55, 130, 144, 153, 117, 1, 1, true
0377-3,1461002929538,16,target, 178, 81, 84, 214, 244, 103, 113, 164, 2, 2, distr1, 80, 222, 232, 159, 216, 92, 110, 124, 1, 3, distr2, 201, 69, 169, 243, 163, 149, 204, 98, 3, 1, true
0377-3,1461002950113,17,target, 178, 220, 93, 88, 154, 192, 104, 64, 3, 2, distr1, 241, 168, 228, 86, 128, 142, 190, 165, 1, 3, distr2, 92, 186, 241, 103, 51, 180, 52, 109, 2, 1, true
0377-3,1461002973030,18,target, 108, 210, 57, 69, 154, 224, 184, 194, 1, 1, distr1, 67, 156, 240, 75, 186, 70, 214, 238, 3, 2, distr2, 208, 191, 169, 199, 163, 194, 165, 98, 2, 3, true
0377-3,1461002993674,19,target, 186, 148, 184, 71, 60, 102, 82, 175, 3, 1, distr2, 108, 210, 201, 244, 62, 134, 230, 144, 1, 2, distr1, 68, 211, 186, 238, 104, 185, 72, 74, 2, 3, true
0377-3,1461003025336,20,target, 179, 154, 78, 212, 223, 249, 121, 95, 1, 3, distr2, 231, 148, 68, 177, 165, 184, 228, 88, 3, 1, distr1, 208, 220, 152, 159, 236, 64, 109, 176, 2, 2, true
0377-3,1461003055712,21,target, 244, 221, 149, 173, 55, 209, 51, 125, 1, 2, distr1, 97, 213, 85, 239, 204, 64, 227, 146, 3, 1, distr2, 230, 213, 194, 109, 151, 223, 192, 216, 2, 3, true
0377-3,1461003082516,22,target, 62, 107, 53, 234, 224, 183, 67, 76, 3, 1, distr1, 246, 236, 127, 128, 222, 209, 229, 51, 2, 3, distr2, 79, 134, 238, 89, 221, 51, 191, 206, 1, 2, true
0377-3,1461003105265,23,target, 235, 161, 177, 58, 247, 190, 200, 63, 1, 1, distr2, 176, 213, 211, 190, 75, 106, 147, 99, 2, 3, distr1, 230, 177, 242, 75, 241, 205, 209, 117, 3, 2, true
0377-3,1461003132586,24,target, 183, 217, 63, 120, 203, 81, 185, 216, 2, 3, distr2, 232, 233, 237, 174, 88, 220, 53, 97, 3, 2, distr1, 167, 109, 183, 208, 118, 103, 159, 99, 1, 1, true
