gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
0128-8,1461003776221,1,target, 246, 80, 79, 92, 113, 144, 209, 169, 1, 2, distr1, 244, 82, 63, 164, 102, 132, 88, 97, 2, 3, distr2, 126, 103, 98, 75, 65, 234, 130, 95, 3, 1, true
0128-8,1461003803646,2,target, 130, 62, 169, 137, 236, 107, 229, 244, 3, 3, distr1, 179, 61, 215, 213, 195, 240, 206, 227, 1, 2, distr2, 192, 128, 92, 120, 113, 110, 64, 174, 2, 1, true
0128-8,1461003824419,3,target, 51, 98, 147, 243, 68, 199, 204, 107, 3, 1, distr1, 166, 107, 130, 147, 197, 174, 189, 89, 2, 2, distr2, 136, 120, 244, 189, 209, 50, 117, 229, 1, 3, true
0128-8,1461003836604,4,target, 56, 71, 174, 192, 103, 126, 157, 229, 2, 2, distr2, 63, 62, 50, 223, 231, 112, 192, 103, 3, 3, distr1, 217, 222, 232, 99, 146, 51, 168, 121, 1, 1, true
0128-8,1461003853318,5,distr1, 169, 194, 205, 214, 202, 113, 213, 116, 1, 2, distr2, 239, 122, 146, 110, 188, 209, 128, 68, 3, 1, target, 206, 81, 152, 223, 105, 150, 218, 76, 2, 3, false
0128-8,1461003869458,6,target, 120, 244, 247, 184, 246, 178, 87, 183, 3, 3, distr2, 248, 161, 165, 102, 232, 140, 157, 150, 2, 2, distr1, 58, 201, 214, 81, 125, 116, 217, 206, 1, 1, true
0128-8,1461003881209,7,target, 82, 245, 248, 243, 221, 197, 172, 157, 3, 1, distr1, 71, 242, 62, 73, 220, 208, 105, 166, 1, 3, distr2, 139, 171, 77, 74, 239, 158, 70, 236, 2, 2, true
0128-8,1461003898519,8,target, 200, 198, 96, 209, 226, 62, 222, 150, 3, 2, distr2, 109, 100, 77, 202, 83, 129, 244, 127, 1, 1, distr1, 84, 79, 95, 51, 94, 64, 144, 190, 2, 3, true
0128-8,1461003908490,9,target, 164, 223, 163, 84, 96, 244, 75, 178, 2, 3, distr2, 150, 189, 235, 152, 191, 179, 231, 165, 1, 1, distr1, 236, 96, 99, 226, 171, 211, 185, 178, 3, 2, true
0128-8,1461003920080,10,target, 183, 207, 77, 145, 121, 182, 230, 168, 2, 3, distr2, 175, 125, 88, 145, 55, 126, 140, 182, 1, 1, distr1, 121, 185, 245, 208, 54, 62, 205, 183, 3, 2, true
0128-8,1461003939672,11,target, 75, 170, 92, 80, 139, 88, 164, 99, 3, 2, distr1, 242, 71, 126, 179, 164, 134, 100, 174, 1, 3, distr2, 244, 106, 145, 112, 134, 102, 203, 60, 2, 1, true
0128-8,1461003959459,12,target, 158, 77, 144, 228, 91, 116, 167, 84, 1, 1, distr2, 208, 183, 82, 125, 129, 245, 216, 174, 3, 3, distr1, 92, 133, 83, 80, 246, 241, 178, 244, 2, 2, true
0128-8,1461003977920,13,target, 114, 104, 50, 198, 233, 203, 54, 72, 1, 2, distr1, 75, 202, 60, 105, 154, 182, 145, 176, 2, 1, distr2, 179, 169, 101, 240, 79, 177, 234, 150, 3, 3, true
0128-8,1461003991599,14,target, 103, 156, 191, 107, 54, 214, 201, 248, 3, 1, distr1, 59, 238, 147, 99, 169, 181, 194, 217, 2, 3, distr2, 215, 66, 138, 186, 88, 189, 60, 149, 1, 2, true
0128-8,1461004010361,15,target, 55, 198, 148, 70, 99, 135, 167, 166, 3, 3, distr2, 203, 115, 98, 84, 87, 144, 124, 82, 1, 2, distr1, 188, 243, 69, 77, 154, 53, 165, 168, 2, 1, true
0128-8,1461004027117,16,target, 109, 236, 56, 170, 91, 136, 128, 117, 3, 1, distr1, 56, 156, 183, 125, 184, 103, 205, 124, 1, 2, distr2, 101, 174, 82, 173, 229, 182, 188, 110, 2, 3, true
