gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
8680-a,1461002414465,1,target, 231, 188, 72, 110, 86, 56, 93, 219, 2, 1, distr2, 214, 96, 72, 89, 126, 65, 215, 235, 1, 3, distr1, 136, 206, 173, 189, 248, 101, 113, 129, 3, 2, true
8680-a,1461002442222,2,target, 157, 57, 182, 123, 116, 124, 97, 171, 3, 2, distr1, 224, 59, 116, 127, 222, 205, 196, 162, 1, 3, distr2, 173, 216, 91, 145, 163, 208, 158, 119, 2, 1, true
8680-a,1461002474887,3,target, 79, 107, 211, 225, 61, 230, 66, 195, 3, 1, distr2, 112, 202, 245, 173, 189, 161, 178, 100, 2, 3, distr1, 62, 157, 173, 63, 180, 223, 214, 174, 1, 2, true
8680-a,1461002505415,4,target, 199, 112, 166, 165, 176, 177, 121, 90, 1, 1, distr1, 114, 143, 146, 169, 147, 199, 137, 117, 2, 2, distr2, 110, 137, 238, 108, 174, 236, 103, 237, 3, 3, true
8680-a,1461002521076,5,target, 102, 107, 120, 236, 98, 244, 90, 211, 1, 2, distr1, 69, 181, 94, 145, 191, 180, 161, 76, 3, 1, distr2, 51, 127, 247, 72, 231, 129, 220, 125, 2, 3, true
8680-a,1461002537361,6,target, 240, 191, 192, 175, 171, 97, 209, 55, 1, 2, distr2, 125, 241, 196, 118, 64, 216, 170, 60, 2, 3, distr1, 195, 215, 76, 246, 103, 59, 212, 100, 3, 1, true
8680-a,1461002565233,7,target, 131, 208, 244, 209, 104, 238, 156, 246, 2, 3, distr2, 199, 133, 204, 95, 52, 196, 221, 188, 3, 2, distr1, 80, 136, 61, 197, 108, 76, 124, 71, 1, 1, true
8680-a,1461002610756,8,target, 155, 62, 100, 149, 143, 212, 172, 60, 1, 2, distr2, 104, 107, 97, 69, 181, 83, 210, 166, 3, 3, distr1, 111, 212, 57, 77, 228, 239, 159, 220, 2, 1, true
8680-a,1461002654449,9,target, 162, 236, 238, 233, 128, 71, 123, 222, 3, 1, distr1, 231, 57, 190, 178, 85, 109, 114, 61, 1, 2, distr2, 204, 92, 143, 212, 169, 134, 155, 126, 2, 3, true
8680-a,1461002682904,10,target, 175, 72, 229, 111, 196, 87, 199, 176, 2, 2, distr2, 194, 108, 100, 112, 107, 183, 173, 174, 1, 1, distr1, 88, 142, 59, 172, 184, 68, 239, 72, 3, 3, true
