gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
3146-0,1461002733551,1,target, 181, 119, 232, 124, 218, 56, 99, 68, 3, 3, distr2, 66, 100, 212, 195, 173, 148, 222, 159, 1, 2, distr1, 139, 156, 59, 170, 122, 127, 57, 103, 2, 1, true
3146-0,1461002764890,2,target, 140, 59, 95, 241, 126, 66, 172, 208, 1, 1, distr1, 240, 77, 129, 171, 102, 238, 101, 212, 2, 2, distr2, 90, 116, 123, 124, 63, 165, 241, 71, 3, 3, true
3146-0,1461002782371,3,target, 55, 157, 241, 164, 215, 237, 102, 153, 3, 1, distr1, 67, 146, 197, 50, 182, 117, 139, 105, 2, 2, distr2, 173, 154, 160, 77, 189, 199, 114, 172, 1, 3, true
3146-0,1461002808895,4,distr1, 118, 199, 190, 189, 229, 167, 198, 116, 1, 3, target, 193, 219, 249, 159, 83, 170, 101, 172, 3, 2, distr2, 243, 70, 171, 126, 194, 95, 213, 110, 2, 1, false
3146-0,1461002841863,5,target, 51, 216, 214, 121, 87, 210, 215, 171, 2, 3, distr1, 240, 183, 233, 92, 171, 69, 198, 81, 1, 1, distr2, 126, 185, 226, 130, 57, 197, 59, 70, 3, 2, true
3146-0,1461002864250,6,target, 102, 168, 53, 205, 221, 58, 163, 61, 1, 1, distr2, 117, 222, 185, 148, 110, 182, 164, 244, 3, 3, distr1, 230, 152, 179, 181, 211, 108, 64, 222, 2, 2, true
3146-0,1461002879217,7,target, 194, 217, 170, 231, 131, 106, 134, 130, 1, 2, distr2, 112, 245, 63, 95, 204, 156, 158, 159, 3, 3, distr1, 148, 132, 200, 147, 217, 75, 51, 162, 2, 1, true
3146-0,1461002892527,8,target, 245, 200, 125, 151, 235, 96, 168, 183, 1, 3, distr2, 130, 183, 161, 195, 220, 248, 104, 68, 3, 2, distr1, 231, 177, 82, 73, 52, 144, 141, 207, 2, 1, true
3146-0,1461002911107,9,target, 53, 208, 140, 194, 176, 88, 238, 162, 3, 3, distr1, 132, 90, 172, 66, 209, 161, 135, 235, 1, 1, distr2, 165, 143, 240, 97, 56, 195, 181, 65, 2, 2, true
3146-0,1461002923549,10,target, 236, 88, 191, 129, 75, 51, 91, 166, 2, 1, distr1, 99, 64, 116, 219, 126, 154, 141, 178, 1, 3, distr2, 79, 174, 121, 81, 164, 52, 210, 242, 3, 2, true
3146-0,1461002949363,11,target, 180, 240, 124, 122, 213, 104, 246, 200, 2, 2, distr1, 57, 233, 209, 161, 119, 200, 118, 228, 3, 3, distr2, 233, 110, 77, 80, 72, 175, 228, 162, 1, 1, true
3146-0,1461003009106,12,target, 69, 169, 185, 156, 243, 70, 186, 50, 2, 1, distr2, 121, 202, 116, 139, 65, 81, 104, 201, 1, 2, distr1, 177, 245, 183, 235, 92, 132, 114, 77, 3, 3, true
3146-0,1461003019635,13,target, 205, 149, 58, 99, 214, 186, 167, 203, 3, 1, distr1, 89, 66, 198, 181, 233, 241, 73, 232, 1, 2, distr2, 161, 171, 180, 205, 190, 109, 152, 151, 2, 3, true
3146-0,1461003029993,14,target, 224, 110, 122, 223, 197, 88, 201, 163, 1, 2, distr1, 55, 187, 184, 203, 73, 61, 163, 182, 2, 1, distr2, 145, 223, 159, 196, 244, 170, 58, 135, 3, 3, true
3146-0,1461003051910,15,target, 104, 88, 114, 221, 55, 91, 116, 66, 3, 2, distr1, 224, 185, 98, 54, 69, 196, 80, 67, 2, 1, distr2, 77, 58, 215, 51, 61, 96, 193, 155, 1, 3, true
3146-0,1461003064682,16,target, 230, 125, 229, 171, 226, 106, 233, 199, 2, 3, distr1, 54, 88, 135, 155, 170, 98, 146, 106, 3, 2, distr2, 55, 243, 61, 117, 102, 149, 51, 205, 1, 1, true
3146-0,1461003075769,17,target, 180, 76, 56, 175, 94, 71, 93, 177, 1, 3, distr2, 210, 156, 116, 231, 200, 118, 151, 186, 2, 2, distr1, 218, 214, 228, 158, 197, 153, 186, 224, 3, 1, true
3146-0,1461003106271,18,target, 184, 220, 70, 85, 233, 240, 196, 200, 2, 3, distr2, 223, 210, 52, 105, 171, 211, 177, 233, 1, 2, distr1, 85, 216, 247, 217, 110, 130, 76, 248, 3, 1, true
3146-0,1461003125199,19,target, 84, 237, 160, 105, 211, 138, 100, 245, 2, 2, distr1, 165, 240, 61, 71, 207, 203, 53, 137, 1, 1, distr2, 175, 116, 194, 167, 131, 52, 239, 207, 3, 3, true
3146-0,1461003153833,20,target, 54, 78, 125, 118, 89, 156, 88, 192, 3, 3, distr2, 93, 156, 218, 64, 68, 131, 204, 189, 1, 1, distr1, 192, 211, 209, 193, 153, 61, 239, 98, 2, 2, true
3146-0,1461003169011,21,target, 174, 140, 248, 243, 210, 234, 90, 196, 1, 1, distr2, 199, 121, 139, 165, 88, 117, 201, 154, 2, 3, distr1, 165, 225, 75, 170, 122, 124, 91, 196, 3, 2, true
3146-0,1461003198006,22,target, 80, 164, 206, 83, 84, 98, 197, 139, 1, 2, distr1, 123, 87, 222, 129, 245, 97, 86, 79, 2, 3, distr2, 101, 114, 202, 153, 196, 81, 109, 162, 3, 1, true
3146-0,1461003221403,23,distr1, 234, 85, 157, 110, 55, 208, 232, 133, 2, 1, distr2, 111, 163, 160, 70, 170, 243, 52, 199, 1, 2, target, 63, 156, 84, 217, 169, 94, 136, 100, 3, 3, false
3146-0,1461003245580,24,target, 174, 57, 129, 227, 211, 198, 229, 209, 3, 3, distr1, 113, 188, 219, 92, 56, 128, 169, 228, 1, 2, distr2, 60, 167, 163, 233, 199, 237, 108, 183, 2, 1, true
3146-0,1461003262959,25,target, 224, 59, 137, 229, 56, 75, 80, 218, 1, 3, distr1, 224, 109, 226, 113, 172, 215, 126, 145, 2, 2, distr2, 239, 138, 95, 202, 91, 243, 133, 73, 3, 1, true
3146-0,1461003274526,26,target, 102, 106, 183, 121, 213, 151, 100, 99, 3, 2, distr1, 202, 226, 220, 72, 208, 212, 81, 229, 2, 3, distr2, 122, 117, 124, 73, 127, 77, 220, 222, 1, 1, true
3146-0,1461003284380,27,target, 147, 172, 233, 137, 93, 135, 201, 117, 2, 2, distr1, 149, 163, 57, 94, 210, 53, 182, 237, 1, 3, distr2, 162, 108, 179, 63, 195, 170, 134, 215, 3, 1, true
3146-0,1461003298308,28,target, 104, 100, 186, 242, 166, 241, 83, 139, 3, 3, distr1, 245, 200, 173, 203, 236, 201, 111, 104, 1, 2, distr2, 170, 176, 174, 56, 184, 103, 113, 144, 2, 1, true
3146-0,1461003337275,29,target, 216, 78, 205, 215, 154, 133, 131, 121, 3, 2, distr2, 174, 135, 192, 227, 193, 80, 194, 50, 1, 3, distr1, 178, 167, 57, 51, 93, 162, 64, 200, 2, 1, true
3146-0,1461003348044,30,target, 215, 52, 110, 191, 133, 65, 85, 152, 3, 1, distr2, 224, 246, 158, 149, 235, 243, 70, 142, 2, 2, distr1, 114, 60, 192, 178, 202, 204, 76, 172, 1, 3, true
3146-0,1461003368900,31,target, 107, 100, 112, 56, 228, 91, 77, 144, 1, 1, distr1, 87, 181, 195, 192, 102, 101, 152, 89, 2, 2, distr2, 50, 230, 105, 129, 99, 119, 245, 51, 3, 3, true
3146-0,1461003387555,32,target, 173, 236, 110, 193, 87, 62, 164, 111, 2, 1, distr2, 209, 190, 214, 169, 74, 123, 87, 249, 3, 2, distr1, 221, 94, 90, 159, 144, 81, 113, 224, 1, 3, true
3146-0,1461003457266,33,target, 249, 127, 103, 141, 135, 163, 61, 151, 3, 1, distr1, 72, 219, 102, 69, 212, 197, 113, 51, 2, 2, distr2, 199, 116, 148, 89, 152, 65, 174, 233, 1, 3, true
3146-0,1461003500370,34,distr2, 74, 246, 101, 53, 142, 140, 107, 233, 3, 2, distr1, 211, 247, 202, 176, 201, 100, 71, 222, 2, 3, target, 188, 180, 219, 168, 195, 100, 102, 141, 1, 1, false
3146-0,1461003522833,35,target, 160, 87, 153, 172, 91, 50, 94, 112, 3, 3, distr2, 144, 164, 168, 237, 86, 127, 118, 229, 2, 2, distr1, 217, 207, 165, 104, 133, 123, 198, 144, 1, 1, true
3146-0,1461003538250,36,target, 162, 150, 91, 195, 154, 198, 118, 156, 1, 2, distr1, 140, 189, 243, 96, 132, 239, 68, 185, 2, 3, distr2, 104, 122, 67, 232, 105, 91, 80, 77, 3, 1, true
3146-0,1461003561493,37,target, 129, 145, 113, 171, 97, 71, 228, 179, 1, 2, distr1, 155, 125, 191, 220, 171, 234, 204, 193, 3, 1, distr2, 99, 132, 78, 71, 86, 198, 207, 143, 2, 3, true
3146-0,1461003586445,38,target, 110, 228, 249, 56, 208, 139, 73, 147, 1, 3, distr1, 193, 129, 116, 114, 72, 118, 50, 226, 3, 2, distr2, 132, 150, 110, 149, 196, 129, 176, 112, 2, 1, true
3146-0,1461003604917,39,target, 63, 116, 101, 205, 100, 136, 249, 78, 3, 1, distr1, 235, 162, 104, 172, 84, 199, 127, 193, 1, 3, distr2, 91, 66, 163, 102, 127, 123, 241, 63, 2, 2, true
3146-0,1461003618841,40,target, 82, 168, 191, 120, 96, 93, 210, 78, 1, 2, distr1, 151, 233, 201, 246, 202, 84, 198, 243, 2, 3, distr2, 97, 147, 225, 234, 140, 232, 189, 246, 3, 1, true
3146-0,1461003644746,41,target, 202, 153, 86, 95, 235, 99, 94, 108, 1, 2, distr1, 144, 95, 96, 50, 246, 247, 148, 218, 3, 1, distr2, 90, 178, 83, 102, 62, 106, 54, 180, 2, 3, true
