gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
7888-6,1461011077798,1,distr2, 87, 103, 244, 225, 53, 149, 138, 191, 1, 2, distr1, 225, 139, 107, 191, 204, 119, 106, 215, 3, 3, target, 88, 223, 89, 86, 240, 92, 54, 106, 2, 1, false
7888-6,1461011091948,2,target, 70, 123, 211, 94, 206, 191, 62, 200, 1, 1, distr2, 132, 60, 65, 89, 176, 74, 148, 66, 3, 3, distr1, 56, 192, 169, 208, 136, 185, 153, 222, 2, 2, true
7888-6,1461011122958,3,target, 93, 112, 96, 174, 83, 122, 161, 72, 1, 2, distr2, 64, 133, 87, 216, 229, 212, 67, 205, 3, 3, distr1, 159, 117, 112, 58, 213, 125, 238, 183, 2, 1, true
7888-6,1461011167440,4,target, 97, 210, 58, 175, 205, 232, 200, 119, 1, 1, distr2, 224, 144, 73, 190, 201, 167, 88, 110, 2, 3, distr1, 248, 88, 160, 189, 94, 197, 95, 152, 3, 2, true
7888-6,1461011176919,5,target, 247, 108, 121, 80, 67, 175, 186, 164, 2, 3, distr2, 112, 190, 85, 86, 160, 105, 81, 129, 1, 2, distr1, 86, 96, 151, 67, 130, 85, 124, 123, 3, 1, true
7888-6,1461011197422,6,target, 138, 104, 68, 202, 212, 143, 116, 59, 2, 3, distr2, 95, 176, 224, 210, 121, 247, 235, 230, 3, 2, distr1, 145, 203, 73, 114, 211, 61, 185, 213, 1, 1, true
7888-6,1461011233720,7,target, 189, 180, 242, 73, 136, 225, 101, 164, 1, 2, distr1, 130, 183, 152, 212, 178, 214, 126, 59, 3, 1, distr2, 145, 92, 81, 197, 161, 175, 136, 77, 2, 3, true
7888-6,1461011261222,8,target, 125, 72, 89, 52, 62, 191, 228, 204, 1, 2, distr2, 71, 130, 147, 218, 225, 68, 107, 125, 3, 1, distr1, 169, 62, 191, 184, 116, 134, 149, 77, 2, 3, true
7888-6,1461011269571,9,target, 197, 193, 199, 119, 196, 70, 221, 202, 3, 3, distr2, 181, 226, 214, 147, 120, 64, 98, 170, 1, 2, distr1, 182, 155, 71, 104, 117, 222, 223, 163, 2, 1, true
7888-6,1461011285510,10,target, 119, 85, 117, 101, 236, 141, 243, 230, 1, 1, distr2, 169, 159, 185, 119, 220, 237, 204, 209, 3, 3, distr1, 249, 91, 214, 64, 80, 119, 99, 247, 2, 2, true
