gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
4180-c,1461004624991,1,target, 103, 124, 72, 86, 203, 198, 195, 207, 3, 3, distr1, 130, 215, 133, 71, 79, 83, 86, 243, 2, 1, distr2, 238, 80, 171, 132, 117, 212, 52, 217, 1, 2, true
4180-c,1461004657044,2,target, 235, 55, 219, 143, 97, 127, 91, 174, 3, 1, distr2, 85, 69, 122, 50, 188, 120, 87, 199, 1, 3, distr1, 101, 204, 212, 88, 173, 208, 71, 77, 2, 2, true
4180-c,1461004694731,3,target, 242, 161, 57, 211, 234, 139, 117, 126, 2, 1, distr2, 233, 206, 128, 244, 149, 187, 123, 178, 3, 2, distr1, 60, 166, 206, 231, 218, 189, 249, 175, 1, 3, true
4180-c,1461004729149,4,target, 242, 154, 100, 87, 235, 144, 51, 97, 3, 1, distr1, 136, 195, 127, 215, 246, 244, 201, 231, 2, 3, distr2, 67, 191, 124, 160, 116, 233, 115, 163, 1, 2, true
4180-c,1461004755222,5,target, 243, 61, 223, 59, 110, 62, 120, 136, 2, 1, distr1, 88, 93, 96, 66, 224, 124, 237, 60, 1, 3, distr2, 67, 187, 62, 157, 233, 108, 249, 203, 3, 2, true
4180-c,1461004829411,6,distr1, 169, 207, 213, 215, 162, 142, 158, 224, 2, 3, target, 60, 153, 89, 125, 70, 62, 242, 249, 1, 1, distr2, 101, 208, 158, 118, 218, 113, 131, 165, 3, 2, false
4180-c,1461004886413,7,target, 227, 150, 199, 141, 167, 185, 183, 217, 3, 2, distr2, 201, 91, 222, 182, 175, 249, 187, 137, 2, 3, distr1, 65, 74, 168, 88, 191, 121, 131, 118, 1, 1, true
4180-c,1461004907596,8,target, 86, 67, 159, 155, 62, 194, 160, 184, 1, 2, distr1, 112, 191, 106, 57, 234, 62, 91, 138, 3, 1, distr2, 99, 151, 215, 172, 219, 243, 175, 248, 2, 3, true
4180-c,1461004936464,9,target, 188, 173, 93, 142, 67, 115, 78, 76, 3, 2, distr2, 220, 168, 166, 228, 133, 143, 76, 158, 2, 3, distr1, 55, 99, 69, 116, 114, 213, 192, 212, 1, 1, true
4180-c,1461004973144,10,target, 231, 116, 149, 111, 195, 94, 70, 107, 1, 1, distr2, 81, 192, 84, 221, 73, 90, 207, 88, 3, 3, distr1, 119, 156, 114, 154, 147, 201, 243, 194, 2, 2, true
4180-c,1461005006751,11,target, 180, 140, 142, 150, 103, 137, 209, 244, 2, 2, distr2, 86, 148, 194, 245, 116, 171, 88, 199, 1, 1, distr1, 113, 243, 223, 142, 162, 168, 240, 180, 3, 3, true
4180-c,1461005029188,12,target, 178, 188, 189, 206, 74, 147, 118, 170, 3, 1, distr1, 134, 73, 55, 235, 122, 142, 100, 187, 1, 2, distr2, 167, 157, 128, 226, 210, 56, 82, 222, 2, 3, true
4180-c,1461005065301,13,target, 170, 183, 112, 247, 120, 129, 91, 150, 3, 3, distr1, 248, 55, 204, 144, 131, 167, 240, 234, 2, 1, distr2, 207, 68, 80, 152, 249, 224, 147, 58, 1, 2, true
4180-c,1461005089150,14,target, 199, 109, 99, 126, 113, 191, 196, 73, 1, 3, distr2, 176, 91, 60, 141, 214, 185, 178, 136, 3, 2, distr1, 93, 193, 146, 77, 53, 155, 245, 227, 2, 1, true
4180-c,1461005115998,15,target, 60, 133, 144, 82, 160, 90, 69, 194, 2, 1, distr1, 145, 222, 183, 223, 144, 185, 92, 115, 3, 3, distr2, 206, 200, 109, 144, 111, 192, 113, 229, 1, 2, true
4180-c,1461005141173,16,target, 57, 113, 123, 222, 220, 173, 245, 92, 2, 1, distr2, 181, 126, 196, 249, 233, 197, 243, 113, 3, 3, distr1, 72, 158, 175, 130, 128, 116, 60, 59, 1, 2, true
4180-c,1461005166260,17,target, 191, 123, 145, 105, 166, 193, 198, 89, 3, 3, distr1, 151, 223, 195, 96, 57, 75, 157, 134, 2, 1, distr2, 195, 161, 111, 212, 159, 246, 142, 97, 1, 2, true
4180-c,1461005177340,18,target, 169, 203, 98, 84, 131, 236, 162, 180, 2, 2, distr1, 144, 193, 221, 106, 66, 54, 117, 179, 1, 3, distr2, 103, 174, 208, 81, 152, 71, 79, 105, 3, 1, true
4180-c,1461005191288,19,target, 100, 200, 195, 132, 72, 65, 217, 135, 3, 3, distr1, 119, 135, 174, 167, 247, 196, 242, 164, 2, 2, distr2, 181, 237, 214, 121, 100, 238, 88, 189, 1, 1, true
4180-c,1461005214013,20,target, 237, 71, 201, 211, 97, 108, 58, 111, 2, 3, distr1, 130, 181, 203, 198, 50, 51, 137, 87, 3, 2, distr2, 107, 206, 106, 153, 141, 158, 53, 102, 1, 1, true
4180-c,1461005242526,21,target, 106, 159, 94, 64, 83, 134, 110, 230, 3, 1, distr2, 222, 134, 127, 96, 245, 133, 113, 243, 2, 3, distr1, 148, 112, 171, 191, 161, 230, 243, 105, 1, 2, true
4180-c,1461005269170,22,target, 237, 174, 84, 231, 119, 71, 123, 53, 3, 3, distr2, 172, 246, 192, 77, 50, 109, 186, 57, 2, 1, distr1, 90, 91, 233, 115, 53, 62, 81, 227, 1, 2, true
4180-c,1461005289303,23,target, 158, 126, 223, 162, 249, 135, 51, 102, 1, 1, distr1, 136, 183, 200, 116, 75, 74, 209, 152, 2, 3, distr2, 207, 130, 212, 111, 90, 131, 119, 202, 3, 2, true
4180-c,1461005301047,24,target, 82, 198, 93, 62, 97, 77, 87, 186, 1, 3, distr1, 176, 225, 192, 182, 203, 247, 146, 143, 2, 1, distr2, 143, 147, 102, 84, 196, 77, 103, 148, 3, 2, true
4180-c,1461005325048,25,target, 214, 156, 230, 127, 109, 222, 241, 113, 3, 2, distr1, 124, 93, 80, 68, 78, 165, 160, 81, 1, 3, distr2, 75, 60, 115, 175, 151, 172, 87, 187, 2, 1, true
4180-c,1461005353251,26,target, 106, 225, 185, 232, 236, 120, 121, 214, 3, 1, distr1, 108, 136, 154, 195, 231, 180, 139, 61, 1, 2, distr2, 233, 51, 168, 61, 89, 182, 200, 248, 2, 3, true
4180-c,1461005380413,27,target, 87, 65, 160, 239, 172, 214, 180, 245, 3, 1, distr2, 142, 215, 105, 82, 156, 232, 60, 75, 1, 2, distr1, 59, 144, 225, 122, 133, 119, 143, 53, 2, 3, true
4180-c,1461005398751,28,target, 232, 159, 63, 238, 197, 105, 129, 72, 3, 1, distr1, 220, 219, 80, 230, 191, 166, 187, 221, 2, 2, distr2, 111, 203, 175, 170, 192, 237, 168, 243, 1, 3, true
4180-c,1461005411432,29,target, 179, 107, 138, 233, 53, 88, 177, 197, 2, 1, distr1, 202, 156, 210, 60, 242, 219, 125, 72, 3, 3, distr2, 184, 189, 185, 129, 77, 108, 63, 173, 1, 2, true
4180-c,1461005431107,30,target, 93, 192, 100, 207, 137, 155, 233, 222, 2, 1, distr1, 186, 146, 239, 178, 191, 143, 167, 199, 3, 2, distr2, 215, 53, 189, 222, 83, 167, 77, 137, 1, 3, true
4180-c,1461005467755,31,target, 168, 80, 209, 140, 245, 82, 184, 163, 1, 1, distr1, 115, 204, 178, 88, 107, 135, 132, 95, 3, 2, distr2, 72, 235, 209, 133, 203, 204, 134, 96, 2, 3, true
4180-c,1461005501858,32,target, 151, 101, 173, 224, 198, 56, 209, 69, 3, 3, distr1, 72, 210, 242, 234, 121, 189, 176, 197, 1, 2, distr2, 168, 201, 65, 108, 142, 88, 129, 70, 2, 1, true
4180-c,1461005513209,33,target, 134, 126, 241, 130, 202, 174, 77, 216, 3, 1, distr2, 173, 177, 67, 144, 209, 63, 157, 58, 1, 2, distr1, 61, 237, 123, 114, 75, 53, 188, 176, 2, 3, true
4180-c,1461005560841,34,target, 174, 206, 127, 243, 155, 95, 226, 105, 1, 2, distr2, 186, 113, 107, 123, 71, 201, 104, 161, 2, 1, distr1, 62, 95, 180, 83, 245, 96, 177, 223, 3, 3, true
4180-c,1461005597106,35,target, 147, 119, 58, 238, 165, 169, 133, 202, 2, 2, distr1, 188, 113, 73, 133, 176, 214, 144, 102, 1, 3, distr2, 55, 110, 247, 139, 181, 190, 106, 235, 3, 1, true
4180-c,1461005633061,36,distr1, 164, 208, 66, 200, 201, 179, 171, 235, 3, 2, distr2, 140, 184, 201, 213, 205, 174, 54, 242, 2, 1, target, 145, 164, 173, 66, 82, 214, 213, 189, 1, 3, false
4180-c,1461005650017,37,target, 109, 80, 159, 148, 170, 124, 162, 149, 2, 3, distr1, 223, 140, 221, 231, 62, 151, 88, 68, 1, 1, distr2, 178, 77, 220, 183, 171, 124, 237, 196, 3, 2, true
4180-c,1461005670092,38,target, 157, 73, 216, 98, 99, 87, 58, 148, 3, 2, distr2, 188, 62, 139, 121, 117, 166, 219, 208, 1, 1, distr1, 242, 194, 130, 245, 179, 236, 116, 62, 2, 3, true
4180-c,1461005693076,39,target, 229, 142, 159, 83, 214, 201, 75, 206, 3, 1, distr1, 116, 202, 80, 81, 53, 216, 169, 240, 2, 3, distr2, 203, 185, 97, 98, 237, 144, 229, 116, 1, 2, true
4180-c,1461005721489,40,target, 150, 197, 199, 101, 241, 205, 58, 137, 2, 3, distr1, 177, 146, 192, 152, 132, 68, 120, 220, 3, 2, distr2, 200, 153, 162, 100, 61, 195, 117, 127, 1, 1, true
4180-c,1461005737743,41,target, 248, 237, 244, 57, 65, 99, 94, 229, 2, 3, distr2, 183, 249, 63, 70, 124, 218, 90, 116, 1, 1, distr1, 246, 240, 62, 218, 162, 238, 230, 148, 3, 2, true
4180-c,1461005755414,42,target, 161, 219, 157, 119, 227, 145, 55, 167, 3, 2, distr2, 106, 88, 142, 139, 143, 214, 75, 101, 1, 1, distr1, 98, 128, 129, 155, 53, 116, 120, 174, 2, 3, true
4180-c,1461005774697,43,target, 73, 176, 138, 197, 133, 60, 100, 182, 2, 1, distr2, 96, 88, 223, 168, 54, 224, 130, 228, 1, 3, distr1, 104, 105, 101, 72, 88, 178, 56, 51, 3, 2, true
4180-c,1461005795906,44,target, 193, 65, 195, 57, 109, 84, 72, 166, 1, 2, distr1, 193, 243, 204, 64, 101, 53, 219, 75, 3, 3, distr2, 172, 64, 176, 177, 114, 214, 123, 189, 2, 1, true
4180-c,1461005811961,45,target, 204, 217, 100, 244, 140, 249, 170, 119, 3, 2, distr2, 101, 121, 170, 204, 72, 175, 123, 130, 1, 1, distr1, 64, 182, 123, 109, 222, 82, 103, 199, 2, 3, true
4180-c,1461005821853,46,target, 113, 87, 59, 204, 147, 86, 118, 194, 3, 3, distr1, 72, 113, 237, 170, 227, 89, 163, 52, 2, 2, distr2, 114, 50, 68, 125, 98, 136, 155, 206, 1, 1, true
4180-c,1461005833140,47,target, 136, 240, 184, 74, 130, 123, 229, 131, 2, 2, distr1, 87, 150, 164, 72, 212, 63, 241, 172, 3, 3, distr2, 183, 83, 147, 162, 188, 121, 169, 182, 1, 1, true
4180-c,1461005852788,48,target, 136, 146, 79, 78, 161, 235, 90, 67, 1, 3, distr1, 168, 236, 244, 248, 206, 128, 180, 101, 3, 1, distr2, 174, 183, 89, 120, 101, 192, 83, 170, 2, 2, true
4180-c,1461005874171,49,target, 212, 100, 60, 197, 243, 171, 160, 157, 2, 3, distr1, 131, 133, 102, 91, 249, 163, 214, 245, 3, 2, distr2, 131, 129, 245, 177, 89, 238, 118, 161, 1, 1, true
4180-c,1461005904487,50,target, 183, 189, 171, 150, 128, 105, 119, 198, 3, 3, distr2, 96, 134, 167, 119, 241, 210, 220, 222, 2, 2, distr1, 168, 155, 68, 217, 237, 238, 148, 188, 1, 1, true
