gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
5517-f,1461003280800,1,target, 198, 191, 211, 248, 76, 144, 216, 217, 3, 2, distr2, 227, 112, 173, 152, 90, 61, 241, 149, 1, 3, distr1, 55, 183, 171, 186, 229, 178, 197, 113, 2, 1, true
5517-f,1461003342091,2,distr1, 164, 204, 195, 137, 59, 242, 212, 96, 1, 1, distr2, 204, 72, 82, 68, 52, 208, 234, 51, 2, 2, target, 207, 112, 78, 56, 133, 189, 237, 55, 3, 3, false
5517-f,1461003359961,3,target, 185, 113, 69, 148, 88, 76, 135, 84, 2, 3, distr2, 206, 197, 165, 201, 237, 66, 204, 77, 3, 1, distr1, 202, 237, 174, 66, 123, 86, 101, 184, 1, 2, true
5517-f,1461003398972,4,target, 84, 149, 158, 58, 205, 101, 69, 63, 2, 1, distr1, 167, 164, 244, 106, 138, 55, 93, 166, 3, 3, distr2, 83, 226, 197, 121, 194, 166, 100, 147, 1, 2, true
5517-f,1461003430200,5,distr1, 114, 214, 68, 81, 166, 206, 79, 77, 2, 3, distr2, 227, 165, 77, 208, 127, 218, 97, 183, 1, 2, target, 154, 131, 137, 134, 190, 214, 68, 147, 3, 1, false
5517-f,1461003440335,6,target, 245, 235, 146, 70, 94, 114, 161, 226, 1, 2, distr1, 65, 179, 196, 132, 244, 167, 143, 148, 2, 1, distr2, 130, 202, 85, 57, 236, 195, 69, 156, 3, 3, true
5517-f,1461003456187,7,target, 154, 227, 232, 226, 71, 158, 152, 187, 1, 1, distr2, 71, 210, 245, 137, 248, 66, 177, 78, 3, 2, distr1, 79, 147, 218, 241, 87, 109, 50, 176, 2, 3, true
5517-f,1461003480999,8,target, 206, 106, 215, 105, 219, 108, 145, 174, 3, 2, distr1, 81, 122, 247, 71, 92, 159, 210, 63, 2, 3, distr2, 189, 234, 179, 147, 239, 158, 120, 175, 1, 1, true
5517-f,1461003501801,9,target, 87, 205, 164, 121, 199, 172, 135, 168, 3, 1, distr1, 91, 214, 124, 80, 241, 229, 227, 187, 1, 3, distr2, 108, 223, 125, 51, 70, 174, 137, 93, 2, 2, true
5517-f,1461003530745,10,target, 162, 142, 219, 186, 88, 134, 242, 144, 1, 3, distr1, 185, 134, 64, 205, 112, 220, 169, 208, 3, 1, distr2, 127, 132, 113, 161, 98, 239, 79, 120, 2, 2, true
5517-f,1461003549568,11,target, 212, 192, 172, 103, 177, 146, 209, 98, 2, 3, distr1, 75, 111, 52, 188, 153, 101, 126, 147, 1, 2, distr2, 171, 88, 210, 230, 156, 113, 81, 218, 3, 1, true
5517-f,1461003566279,12,target, 239, 234, 188, 52, 142, 216, 166, 218, 1, 1, distr2, 177, 121, 152, 193, 181, 236, 81, 89, 3, 2, distr1, 79, 152, 146, 232, 165, 179, 74, 99, 2, 3, true
5517-f,1461003592071,13,target, 188, 209, 58, 152, 100, 229, 69, 215, 2, 3, distr2, 85, 186, 221, 187, 150, 122, 160, 218, 1, 2, distr1, 67, 183, 107, 63, 158, 140, 207, 187, 3, 1, true
5517-f,1461003619750,14,target, 88, 73, 191, 192, 58, 172, 91, 68, 1, 3, distr1, 163, 53, 96, 52, 205, 63, 234, 68, 2, 1, distr2, 232, 219, 180, 206, 134, 223, 109, 157, 3, 2, true
5517-f,1461003640984,15,target, 145, 176, 144, 79, 118, 153, 138, 55, 2, 2, distr1, 183, 203, 225, 222, 208, 190, 238, 168, 3, 1, distr2, 240, 77, 245, 169, 158, 213, 54, 155, 1, 3, true
5517-f,1461003655032,16,target, 133, 157, 171, 154, 236, 184, 149, 150, 1, 3, distr1, 60, 77, 211, 146, 141, 236, 147, 51, 2, 2, distr2, 244, 216, 186, 80, 132, 134, 94, 65, 3, 1, true
5517-f,1461003685750,17,target, 210, 192, 225, 100, 221, 154, 97, 213, 3, 1, distr1, 127, 213, 243, 71, 201, 82, 223, 168, 2, 2, distr2, 55, 82, 59, 103, 109, 52, 145, 153, 1, 3, true
5517-f,1461003713838,18,target, 162, 179, 154, 209, 184, 52, 82, 85, 3, 3, distr1, 52, 228, 181, 173, 227, 233, 108, 115, 1, 1, distr2, 157, 107, 184, 230, 66, 235, 141, 80, 2, 2, true
5517-f,1461003747638,19,target, 185, 219, 120, 235, 87, 191, 86, 166, 3, 2, distr2, 111, 52, 96, 51, 90, 88, 235, 115, 1, 3, distr1, 219, 104, 211, 149, 134, 202, 84, 112, 2, 1, true
5517-f,1461003758534,20,target, 229, 134, 80, 74, 168, 181, 249, 233, 1, 1, distr1, 74, 115, 248, 79, 55, 80, 242, 200, 3, 3, distr2, 65, 241, 225, 237, 138, 206, 203, 133, 2, 2, true
5517-f,1461003772325,21,target, 156, 133, 87, 89, 50, 206, 85, 188, 3, 2, distr1, 223, 125, 226, 197, 136, 148, 90, 70, 1, 3, distr2, 133, 178, 61, 163, 131, 63, 212, 50, 2, 1, true
5517-f,1461003786894,22,target, 157, 85, 93, 61, 244, 55, 215, 211, 3, 1, distr2, 131, 118, 138, 93, 51, 196, 50, 65, 2, 3, distr1, 212, 125, 54, 234, 238, 123, 89, 164, 1, 2, true
5517-f,1461003796510,23,target, 71, 226, 125, 205, 243, 149, 68, 116, 2, 2, distr2, 198, 68, 244, 51, 99, 124, 167, 127, 1, 1, distr1, 174, 162, 151, 98, 125, 194, 82, 239, 3, 3, true
5517-f,1461003812349,24,target, 135, 98, 152, 88, 64, 189, 118, 119, 2, 3, distr2, 156, 197, 218, 152, 85, 196, 54, 134, 1, 1, distr1, 249, 164, 154, 168, 105, 129, 82, 114, 3, 2, true
5517-f,1461003829230,25,target, 209, 101, 237, 172, 110, 104, 185, 249, 3, 2, distr2, 103, 206, 138, 213, 162, 55, 52, 109, 2, 1, distr1, 143, 78, 215, 247, 84, 93, 66, 161, 1, 3, true
5517-f,1461003846102,26,target, 176, 166, 121, 211, 96, 136, 65, 162, 1, 3, distr1, 80, 191, 222, 200, 180, 96, 182, 223, 3, 1, distr2, 128, 68, 174, 230, 231, 153, 189, 59, 2, 2, true
5517-f,1461003865574,27,target, 92, 182, 101, 146, 156, 181, 168, 91, 1, 2, distr1, 241, 135, 207, 170, 97, 233, 222, 164, 3, 1, distr2, 161, 181, 170, 137, 96, 220, 185, 156, 2, 3, true
5517-f,1461003936845,28,target, 208, 110, 90, 115, 144, 158, 134, 129, 3, 2, distr2, 87, 226, 80, 88, 193, 106, 67, 76, 2, 1, distr1, 89, 126, 152, 128, 227, 86, 164, 143, 1, 3, true
5517-f,1461003969356,29,distr2, 188, 128, 234, 202, 159, 61, 92, 183, 2, 3, target, 143, 211, 83, 158, 84, 249, 209, 171, 1, 2, distr1, 89, 170, 66, 220, 159, 163, 157, 88, 3, 1, false
5517-f,1461003984325,30,target, 206, 96, 56, 224, 70, 64, 118, 136, 1, 1, distr1, 241, 222, 102, 118, 154, 232, 127, 229, 3, 3, distr2, 59, 125, 246, 114, 245, 55, 248, 86, 2, 2, true
5517-f,1461004013828,31,target, 175, 92, 60, 179, 91, 145, 109, 210, 3, 3, distr2, 132, 191, 136, 151, 140, 249, 166, 214, 1, 2, distr1, 151, 141, 75, 249, 140, 216, 111, 55, 2, 1, true
5517-f,1461004051252,32,target, 217, 161, 103, 86, 241, 160, 236, 171, 3, 3, distr1, 94, 75, 79, 219, 109, 105, 78, 205, 1, 2, distr2, 192, 176, 127, 194, 146, 187, 62, 113, 2, 1, true
5517-f,1461004072059,33,target, 146, 75, 215, 122, 108, 218, 149, 130, 2, 3, distr1, 120, 200, 131, 144, 173, 168, 84, 225, 3, 1, distr2, 243, 213, 55, 125, 191, 155, 210, 72, 1, 2, true
5517-f,1461004080332,34,target, 77, 242, 177, 208, 201, 198, 105, 86, 2, 1, distr1, 107, 125, 89, 243, 51, 164, 225, 222, 3, 2, distr2, 187, 82, 132, 120, 237, 69, 53, 74, 1, 3, true
5517-f,1461004089323,35,target, 204, 239, 223, 147, 56, 191, 111, 57, 2, 1, distr2, 152, 112, 139, 150, 203, 219, 223, 143, 3, 3, distr1, 103, 162, 98, 188, 106, 163, 229, 121, 1, 2, true
5517-f,1461004102485,36,target, 184, 195, 62, 242, 183, 144, 214, 162, 2, 3, distr2, 228, 244, 122, 102, 109, 221, 111, 78, 1, 2, distr1, 133, 68, 66, 217, 157, 231, 108, 160, 3, 1, true
5517-f,1461004114429,37,target, 146, 158, 237, 222, 143, 213, 83, 125, 1, 2, distr1, 129, 118, 146, 131, 218, 132, 143, 98, 3, 3, distr2, 196, 63, 70, 68, 235, 136, 84, 243, 2, 1, true
5517-f,1461004123156,38,target, 139, 81, 159, 231, 53, 162, 90, 108, 3, 1, distr2, 120, 223, 133, 225, 86, 138, 108, 185, 2, 2, distr1, 100, 106, 101, 141, 231, 177, 189, 233, 1, 3, true
5517-f,1461004131387,39,target, 94, 239, 148, 168, 204, 139, 199, 188, 1, 2, distr1, 62, 95, 184, 222, 93, 112, 194, 174, 3, 1, distr2, 156, 186, 192, 155, 245, 82, 93, 63, 2, 3, true
5517-f,1461004139157,40,target, 207, 249, 179, 59, 74, 131, 132, 239, 3, 3, distr1, 183, 207, 119, 112, 91, 198, 75, 84, 2, 2, distr2, 95, 163, 96, 238, 148, 106, 233, 191, 1, 1, true
5517-f,1461004148539,41,target, 69, 158, 85, 225, 110, 215, 104, 52, 1, 3, distr2, 213, 236, 185, 53, 155, 229, 245, 117, 3, 2, distr1, 64, 191, 244, 102, 233, 247, 97, 104, 2, 1, true
5517-f,1461004163276,42,target, 58, 116, 97, 171, 230, 225, 98, 190, 1, 3, distr1, 59, 183, 116, 141, 65, 53, 190, 161, 2, 2, distr2, 140, 55, 111, 61, 243, 97, 135, 182, 3, 1, true
5517-f,1461004174275,43,target, 167, 198, 170, 133, 145, 65, 160, 142, 1, 1, distr1, 231, 123, 78, 154, 225, 66, 169, 75, 3, 3, distr2, 69, 231, 236, 104, 166, 121, 111, 124, 2, 2, true
5517-f,1461004195988,44,target, 211, 173, 222, 71, 139, 230, 234, 141, 1, 2, distr1, 60, 100, 222, 192, 163, 117, 54, 247, 2, 1, distr2, 223, 132, 159, 185, 77, 206, 234, 180, 3, 3, true
