gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
6378-3,1461007321571,1,target, 179, 121, 192, 214, 243, 149, 53, 125, 3, 2, distr1, 163, 76, 242, 216, 70, 108, 245, 54, 1, 3, distr2, 87, 191, 133, 75, 140, 233, 76, 129, 2, 1, true
6378-3,1461007370451,2,target, 183, 98, 167, 147, 221, 216, 205, 191, 1, 3, distr1, 246, 171, 52, 82, 59, 174, 197, 114, 3, 1, distr2, 135, 73, 56, 125, 148, 112, 239, 173, 2, 2, true
6378-3,1461007399786,3,target, 113, 144, 83, 189, 117, 229, 206, 167, 2, 3, distr1, 242, 132, 183, 170, 65, 94, 106, 139, 1, 2, distr2, 69, 114, 148, 122, 163, 142, 150, 217, 3, 1, true
6378-3,1461007443152,4,target, 230, 203, 83, 183, 143, 67, 101, 153, 2, 2, distr2, 173, 156, 185, 239, 181, 79, 184, 90, 3, 3, distr1, 164, 232, 73, 99, 113, 173, 244, 126, 1, 1, true
6378-3,1461007470768,5,target, 211, 201, 68, 185, 218, 226, 225, 209, 3, 3, distr2, 145, 75, 153, 76, 128, 170, 242, 234, 2, 2, distr1, 180, 58, 203, 125, 243, 140, 102, 194, 1, 1, true
6378-3,1461007516800,6,target, 117, 166, 168, 138, 229, 122, 76, 113, 3, 3, distr2, 209, 116, 91, 224, 236, 241, 249, 56, 1, 2, distr1, 173, 218, 66, 137, 88, 167, 223, 92, 2, 1, true
6378-3,1461007537812,7,target, 137, 190, 198, 90, 234, 206, 123, 139, 3, 2, distr1, 85, 122, 114, 147, 119, 89, 92, 107, 2, 3, distr2, 219, 176, 207, 232, 161, 241, 180, 179, 1, 1, true
6378-3,1461007608288,8,target, 112, 187, 161, 172, 121, 92, 160, 206, 2, 1, distr1, 193, 146, 227, 228, 215, 143, 141, 174, 3, 2, distr2, 91, 116, 167, 249, 125, 65, 151, 175, 1, 3, true
6378-3,1461007639898,9,target, 157, 64, 114, 169, 118, 102, 232, 208, 3, 1, distr2, 141, 192, 115, 56, 127, 78, 194, 245, 1, 2, distr1, 79, 210, 196, 53, 78, 81, 249, 67, 2, 3, true
6378-3,1461007669219,10,target, 111, 172, 229, 222, 150, 59, 166, 183, 2, 1, distr1, 81, 55, 215, 178, 57, 175, 130, 223, 1, 2, distr2, 225, 247, 154, 159, 119, 188, 74, 182, 3, 3, true
6378-3,1461007683595,11,target, 174, 126, 166, 216, 249, 130, 91, 64, 2, 1, distr2, 87, 216, 180, 228, 168, 123, 77, 233, 3, 3, distr1, 147, 231, 224, 204, 83, 135, 148, 122, 1, 2, true
6378-3,1461007725091,12,target, 84, 66, 63, 168, 159, 218, 162, 127, 1, 1, distr2, 51, 183, 101, 221, 234, 246, 248, 201, 2, 3, distr1, 229, 119, 195, 211, 227, 57, 212, 166, 3, 2, true
6378-3,1461007758276,13,target, 72, 96, 227, 163, 157, 57, 144, 125, 3, 3, distr2, 245, 132, 227, 51, 192, 116, 136, 71, 2, 1, distr1, 56, 160, 137, 216, 231, 204, 117, 230, 1, 2, true
