iterationName	gameid	time	trialNum	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	intendedName	clickedName	correct	condition	eventType
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566612508	1	close_113_a_3e1e1070ed7a0ba67484	2	1	close_113_b_3e1e1070ed7a0ba67484	3	2	close_113_c_3e1e1070ed7a0ba67484	1	3	close_113_a_3e1e1070ed7a0ba67484	close_113_a_3e1e1070ed7a0ba67484	true	close	clickedObj
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566630944	2	close_50_a_f550b5413eb040c29829	2	3	close_50_b_f550b5413eb040c29829	3	2	close_50_c_f550b5413eb040c29829	1	1	close_50_a_f550b5413eb040c29829	close_50_a_f550b5413eb040c29829	true	close	clickedObj
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566651962	3	close_69_a_fe6b3c001a86d844d576	3	2	close_69_b_fe6b3c001a86d844d576	1	3	close_69_c_fe6b3c001a86d844d576	2	1	close_69_a_fe6b3c001a86d844d576	close_69_a_fe6b3c001a86d844d576	true	close	clickedObj
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566667573	4	close_7_a_64c80a33436b8a84541e	3	2	close_7_b_64c80a33436b8a84541e	2	3	close_7_c_64c80a33436b8a84541e	1	1	close_7_a_64c80a33436b8a84541e	close_7_a_64c80a33436b8a84541e	true	close	clickedObj
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566696161	5	close_114_a_6f70a7948c59b49943da	1	3	close_114_b_6f70a7948c59b49943da	3	2	close_114_c_6f70a7948c59b49943da	2	1	close_114_a_6f70a7948c59b49943da	close_114_a_6f70a7948c59b49943da	true	close	clickedObj
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566718452	6	close_23_a_3c81fab5678a38723272	3	3	close_23_b_3c81fab5678a38723272	1	2	close_23_c_3c81fab5678a38723272	2	1	close_23_a_3c81fab5678a38723272	close_23_a_3c81fab5678a38723272	true	close	clickedObj
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566741614	7	close_79_a_bbf45d2d189dcd758e5f	1	3	close_79_b_bbf45d2d189dcd758e5f	3	1	close_79_c_bbf45d2d189dcd758e5f	2	2	close_79_a_bbf45d2d189dcd758e5f	close_79_a_bbf45d2d189dcd758e5f	true	close	clickedObj
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566754705	8	close_68_a_98f923c006fdd918e6d	3	2	close_68_b_98f923c006fdd918e6d	2	3	close_68_c_98f923c006fdd918e6d	1	1	close_68_a_98f923c006fdd918e6d	close_68_a_98f923c006fdd918e6d	true	close	clickedObj
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566775004	9	close_86_a_58f44c0057ae64b52563	3	2	close_86_b_58f44c0057ae64b52563	2	3	close_86_c_58f44c0057ae64b52563	1	1	close_86_a_58f44c0057ae64b52563	close_86_a_58f44c0057ae64b52563	true	close	clickedObj
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566797316	10	close_31_a_87e11555e7233fb4a9b	2	2	close_31_b_87e11555e7233fb4a9b	1	3	close_31_c_87e11555e7233fb4a9b	3	1	close_31_a_87e11555e7233fb4a9b	close_31_a_87e11555e7233fb4a9b	true	close	clickedObj
