gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414184899	1	1	squat	0	M57.5,143.45313c0,22.79013 -1,45.16986 -1,68c0,5.80082 0,41.02588 0,27
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414186473	1	2	squat	0	M60.5,146.45313c-20.054,0 -18,41.67775 -18,56
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414189056	1	3	squat	0	M66.5,144.45313c23.42066,0 63.48397,0.45191 72,26c1.99024,5.97071 2.73577,23.73577 7,28
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414190262	1	4	squat	0	M134.5,157.45313c4.32743,-4.32743 12.06774,-3 18,-3c34.69356,0 30,56.37174 30,82
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414193269	1	5	squat	0	M59.5,145.45313c1.27921,0 1.55029,-7.65087 2,-9c2.2405,-6.7215 6.93458,-10.23364 14,-12c18.79399,-4.6985 89.43436,9.56564 95,4c5.70274,-5.70274 2,-76.34013 2,-86
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414193900	1	6	squat	0	M152.5,57.45313c0,26.1622 -5,53.41799 -5,79
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414194452	1	7	squat	0	M118.5,62.45313c0,25.92894 -7,50.84721 -7,77
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414195005	1	8	squat	0	M92.5,60.45313c0,8.68521 2.59992,76.40008 -1,80
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414195504	1	9	squat	0	M69.5,71.45313c0,1.33333 0,2.66667 0,4c0,1.66667 0,3.33333 0,5c0,1.66667 0,3.33333 0,5c0,3.95038 -6.99725,43 2,43
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414196292	1	10	squat	0	M172.5,132.45313c0,2.55067 0.92329,27 -1,27
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414198751	1	11	squat	0	M167.5,48.45313c0,-5.62976 -24.9883,-6.28404 -30,-7c-25.49044,-3.64149 -77,-1.40956 -77,32
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414223379	2	1	crow	0	M197.5,245.45313c0,6.33797 20.58034,38 25,38
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414224930	2	2	crow	0	M231.5,242.45313c-1.05153,0 0,4.0209 0,6c0,14.99657 20,35.17033 20,52
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414227260	2	3	crow	0	M229.5,245.45313c-13.97711,0 -27.7685,10.74383 -42,6c-41.11874,-13.70625 -81.94211,-21.52895 -123,-1c-7.93589,3.96794 -17.57565,5.57565 -24,12
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414229760	2	4	crow	0	M74.5,226.45313c-4.11327,4.11327 -13.33764,4.66882 -18,7c-4.56405,2.28202 0.9509,15.52455 -2,17c-4.47016,2.23508 -12.9682,2.9682 -16,6
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414238718	2	5	crow	0	M73.5,222.45313c9.23387,0 89.67472,-27.01207 93,-32c11.49499,-17.24249 4.35181,-53.11727 25,-60c18.13476,-6.04492 22.39794,26.39794 30,34c4.45602,4.45602 29.30197,7 36,7c0.58424,0 4.63095,0.36905 3,2c-7.10212,7.10212 -27.19165,2.19165 -34,9c-5.72822,5.72822 10,52.66445 10,61
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414259323	3	1	doberman	0	M116.5,174.45313c-13.2369,6.61845 -19,58.50078 -19,74
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414260391	3	2	doberman	0	M118.5,178.45313c0,13.32399 -1,27.31861 -1,41
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414261721	3	3	doberman	0	M119.5,174.45313c2.65973,7.97919 10.37054,14.74108 14,22c4.90598,9.81197 2,27.2832 2,38c0,8.81084 2,17.1478 2,26c0,1.88652 1,11.55568 1,7
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414263759	3	4	doberman	0	M117.5,169.45313c27.24648,0 48,12.67559 48,40
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414273227	3	5	doberman	0	M116.5,173.45313c-30.75728,-30.75728 32.54938,-47.09877 41,-64c5.51309,-11.02618 -1.8366,-33.67321 -6,-42c-0.81376,-1.62752 -6.48917,-11.75542 -6,-12c4.52212,-2.26106 13.85719,10.85719 16,13c0.17902,0.17902 20.4953,-0.4953 21,-1c1.79913,-1.79913 -0.33417,-12.66583 6,-19c0.33333,-0.33333 1,-1 1,-1c0,0 0,3.68831 0,4c0,5.14913 2.63179,23.36821 -1,27c-16.01265,16.01265 -7.91095,118.91095 -19,130
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414285094	4	1	inlay	0	M79.5,52.45313c0,48.19983 3,98.71181 3,148c0,16.62758 -3,30.59416 -3,46c0,5.02733 0,28.91984 0,21
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414287238	4	2	inlay	0	M84.5,188.45313c0,-1.75655 3.41996,-1 5,-1c11.06604,0 38.74728,-4.25272 47,4c7.83518,7.83518 15,41.57346 15,52c0,3.37979 6.73748,25.47497 5,22
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414289416	4	3	inlay	0	M138.5,186.45313c0,-11.50717 3.10055,-31.2011 8,-41c0.55664,-1.11328 2.16412,-1.91794 0,-3c-17.05288,-8.52644 -44.93355,7 -61,7
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414290182	4	4	inlay	0	M150.5,141.45313c0,17.92658 1.11085,38.2217 9,54
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414300334	5	1	redantique	0	M38.5,190.45313c0,5.44752 -2.94123,13.17631 -1,19c4.24424,12.73272 25.40102,5.19796 29,-2c9.80541,-19.61082 -19.00298,-18 -31,-18
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414301974	5	2	redantique	0	M72.5,197.45313c32.68552,0 70.65899,4 106,4
4196-e2f9bf3f-e1cf-4e54-8188-f5f3d07f171b	1493414302790	5	3	redantique	0	M194.5,192.45313c-6.35976,0 -34.45674,15.54326 -25,25c7.71785,7.71785 31.55307,-0.21228 34,-10c3.35758,-13.43031 -2.33601,-19.084 -14,-22c-1.6699,-0.41747 -4,1.45626 -4,-1
