gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407222645	1	1	goldenretriever	0	M79.5,137.85001
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407227119	1	2	goldenretriever	0	M80.5,140.85001c0,22.66667 0,45.33333 0,68c0,1.66667 0,3.33333 0,5c0,3.59011 10,-7.59011 10,-4c0,2.46051 -8.22333,2 -10,2
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407229672	1	3	goldenretriever	0	M81.5,150.85001c10.10094,0 20.19175,-5 29,-5c20.34426,0 -1.63677,40.65898 -2,61c-0.04333,2.42632 2,-4.5733 2,-7c0,-0.02734 9.56322,-7.43678 11,-6c5.69167,5.69167 -10.97092,6 -13,6
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407232484	1	4	goldenretriever	0	M87.5,154.85001c3.30599,0 49.27244,-17.47717 56,-20c6.90727,-2.59023 18,-9.54448 18,-18c0,-1.66667 1.6584,-5.16584 0,-5c-23.45325,2.34533 -46.81521,5.7549 -70,10c-1.03686,0.18985 -0.66667,2 -1,3c-1.07895,3.23686 -17.00493,21 -8,21
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407235928	1	5	goldenretriever	0	M169.5,82.85001c-6.51232,8.24894 -17.18408,14.07961 -15,25c0.0019,0.00949 5.60698,0.19651 6,0c10.90307,-5.45153 23.01283,-12.08979 25,-26c1.70993,-11.96948 -17,-5.36269 -17,6
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407237819	1	6	goldenretriever	0	M165.5,87.85001c0,5.87593 -5.52119,40.47881 -4,42c0.08084,0.08084 6.08664,-7.31498 7,-8c13.56798,-10.17599 10.44743,-27 -5,-27
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407240097	1	7	goldenretriever	0	M137.5,141.85001c0,19.61338 4,43.91853 4,61c0,4.48196 2.17615,0.64769 3,-1c1.40901,-2.81802 6,-3.82106 6,-6
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407241118	1	8	goldenretriever	0	M150.5,132.85001c0,20.74644 6.54553,43.6366 13,63c2.80537,8.41612 12,-5.08247 12,-9
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407263755	2	1	hatchback	0	M76.5,143.85001c0,-11.30254 -4.22833,-32.54334 1,-43c11,-22 42.78886,-24.86103 66,-33c26.62165,-9.33487 65.08691,21.26073 73,45c1.5074,4.52219 -2.41301,14.58699 1,18c20.07209,20.07209 -56.00855,9.28234 -84,14c-18.11101,3.05242 -34.48117,4 -53,4
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407265428	2	2	hatchback	0	M113.5,150.85001c-9.47037,0 -31.99975,15.00025 -23,24c14.91096,14.91096 46.1752,-28 31,-28c-5.97395,0 -7,6.21753 -7,11
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407267706	2	3	hatchback	0	M186.5,144.85001c-6.64249,0 -12.10966,18.89034 -7,24c2.93007,2.93007 26.1804,0.18352 28,-2c1.28949,-1.54739 4,-6.82682 4,-9c0,-21.26663 -17.73107,-6 -30,-6
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407294062	3	1	pigeon	0	M130.5,87.85001c0,-13.06128 -17.17346,-34 9,-34c7.36357,0 15.3373,-1.13539 22,2c1.06537,0.50135 1,4.24669 1,6c0,23.01142 -13.60587,35.18238 -5,61c0.14907,0.44721 1,0.5286 1,1c0,3.86424 8.12499,2.12499 10,4c3.48973,3.48973 8.01005,11.02009 11,17c7.35886,14.71771 -0.82804,37.82804 -10,47c-8.48897,8.48897 10,24.766 10,26
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407295877	3	2	pigeon	0	M172.5,211.85001c0,5.59335 -4.28352,4.28352 -7,7
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407297546	3	3	pigeon	0	M177.5,211.85001c0,4.28321 -2,7.13261 -2,10
8547-3ee185cb-84eb-48ad-b6ac-b89848df6c4b	1493407299352	3	4	pigeon	0	M176.5,212.85001c2.32018,0 14.41225,2.58775 11,6
