gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429009543	1	1	robin	0	M130,42c-8.20331,0 -27.36903,48.63097 -22,54c3.05038,3.05038 20.97673,2 26,2c3.224,0 18.02425,3.97575 21,1c22.66448,-22.66448 -6.72911,-52.72911 -19,-65c-0.92457,-0.92457 -12.11761,7 -13,7
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429018370	1	2	robin	0	M104,94c0,4.60939 -7.53562,11.53562 -10,14c-8.60583,8.60583 -8.81845,26.6369 -15,39c-1.77068,3.54135 1.87794,6.87794 3,8c2.5902,2.5902 1.85005,6.85005 4,9c3.74063,3.74063 11.32107,5.32107 15,9c2.03971,2.03971 18.22892,0.22892 24,6c1.87434,1.87434 17.16188,-5 20,-5c8.18045,0 15.92912,4.07088 22,-2c3.57692,-3.57692 21.41162,-13.58838 12,-23c-4.00447,-4.00447 -1.95459,-12.95459 -6,-17c-3.49352,-3.49352 -12.02349,-30 -17,-30
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429023000	1	3	robin	0	M150,175c0,8.26937 1.68151,56.31849 -1,59c-0.2027,0.2027 -0.2027,4.7973 0,5c1.39666,1.39666 9.2833,9 11,9
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429024903	1	4	robin	0	M144,236c-2.88948,0 -11,10.93526 -11,14
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429027024	1	5	robin	0	M145,237c0,10.01069 1,19.10293 1,28
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429033275	1	6	robin	0	M99,174c0,16.55165 -10.175,72 9,72
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429035187	1	7	robin	0	M101,237c-9.73936,0 -16.13646,11 -23,11
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429036994	1	8	robin	0	M100,239c0,4.8063 -3,10.42973 -3,16
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429044620	1	9	robin	0	M108,97c0,1.19469 3,7 3,7c0,0 2.15988,-8.42006 3,-8c1.44819,0.7241 11,16 11,16c0,0 -0.23553,-14.23553 1,-13c1.31185,1.31185 6.99106,18.00894 9,16c2.33333,-2.33333 -2.33333,-11.66667 0,-14c0.7451,-0.7451 0.97059,1 2,1c3.4801,0 6.8873,1.44365 10,3c0.83078,0.41539 2.08856,3.91144 3,3c1.47046,-1.47046 -0.25488,-13 2,-13
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429051746	1	10	robin	0	M127,62c0,12.85237 14,18.7317 14,2
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429055450	1	11	robin	0	M126,55
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429058230	1	12	robin	0	M126,55c0,1.01843 1.98157,3 3,3
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429061269	1	13	robin	0	M138,57c4.16538,0 6,5.58481 6,4
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429062733	1	14	robin	0	M125,60
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429108894	2	1	bluesedan	0	M100,103c5.85355,0 20.45044,1.45044 24,5c0.52415,0.52415 43.30668,0 48,0c0.41176,0 2.73529,-0.26471 3,0c3.96734,3.96734 6.18473,10.18473 10,14c10.56198,10.56198 40.39976,5.39976 45,10c2.5,2.5 2.5,7.5 5,10c1.66652,1.66652 3.60418,8.39582 1,11c-2.16667,2.16667 0.16667,8.83333 -2,11c-7.71972,7.71972 -34.6218,1.3782 -39,-3c-4.33795,-4.33795 -18.08815,4.91185 -23,0c-7.09542,-7.09542 -23.15247,-7.07623 -33,-12c-0.62836,-0.31418 -2.96438,-2.03562 -4,-1c-4.29633,4.29633 -5.00019,14.00019 -9,18c-9.75495,9.75495 -41.79031,-9.79031 -44,-12c-3.93757,-3.93757 -24,-11.99676 -24,-15
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429112948	2	2	bluesedan	0	M99,106c4.80617,0 22,23.24444 22,28
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429117072	2	3	bluesedan	0	M186,152c29.77368,0 16.97033,27.02967 7,37c-0.60389,0.60389 -5.05168,0 -6,0c-12.76754,0 -17.18542,-30.81458 -10,-38c1.60522,-1.60522 5.19046,2 6,2
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429119950	2	4	bluesedan	0	M108,155c0,-15.77946 29,-22.6565 29,-1c0,1.11076 0.70711,6.29289 0,7c-29.77787,29.77787 -44.78869,5.78869 -28,-11
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429125838	2	5	bluesedan	0	M128,106c0,13.162 7,20.87676 7,32c0,1.02941 1.7451,1.2549 1,2c-2.71229,2.71229 -12.61999,-0.38001 -15,2c-15.65873,15.65873 -31.41049,-26.82099 -35,-34c-0.32444,-0.64887 -1.15579,-4.84421 -1,-5c0.80955,-0.80955 6.72812,0 8,0c1.25394,0 6.64266,0.64266 8,2
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429131442	2	6	bluesedan	0	M67,144c0,2.42616 3,4.27049 3,9c0,5.59068 0.83414,14 -5,14c-17.99736,0 -9.89492,-14.89492 -19,-24c-0.28958,-0.28958 0,-7 0,-7c0,0 11,1.92688 11,3
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429133427	2	7	bluesedan	0	M83,104c-11.27918,0 -34.74903,27 -37,27
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429142003	2	8	bluesedan	0	M219,132c0,9.86099 1.07333,10 11,10
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429161897	3	1	squat	0	M75,65c4.923,0 40.58871,3.41129 42,2c3.05336,-3.05336 13.13936,-0.13936 16,-3c8.18497,-8.18497 19.26376,-1.13188 31,-7c31.641,-15.8205 52.15208,14.30416 61,32c1.76139,3.52277 -0.45069,15.45069 -2,17c-1.21243,1.21243 0.02305,5.97695 -1,7c-4.4005,4.4005 -9.65231,9.65231 -14,14c-5.73668,5.73668 -26.03206,8.03206 -33,15c-6.99512,6.99512 -26.46753,-0.53247 -33,6c-2.57598,2.57598 -22.91671,-0.91671 -24,-2c-1.71857,-1.71857 -14,0.8053 -14,-2
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429166082	3	2	squat	0	M224,91c-5.67926,0 -13.55786,17.55786 -17,21c-18.2098,18.2098 -23,47.44333 -23,83c0,2.23123 -1.41991,12.58009 0,14c2.59669,2.59669 4,15.72112 4,21
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429175089	3	3	squat	0	M101,142c-4.23254,0 -1.72654,5.72654 -4,8c-5.15839,5.15839 10,74.02562 10,84
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429178332	3	4	squat	0	M74,67c0,10.26896 2.80154,21.99228 1,31c-6.61619,33.08095 -19,63.53263 -19,102
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429183523	3	5	squat	0	M67,129c0,5.90104 22.70278,36.40556 27,45c0.69371,1.38743 1.8056,3 3,3
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429186316	3	6	squat	0	M104,178c3.20841,0 46.17076,-5.82924 49,-3c3.03291,3.03291 17.97525,5 23,5
3085-aac45f56-fcba-4cd3-8e58-05f8f61a0a62	1493429193588	3	7	squat	0	M65,130c11.6968,0 25.12389,-17.12389 32,-24c3.51637,-3.51637 31.47283,2.47283 34,5c1.83333,1.83333 9.16667,-1.83333 11,0c8.83957,8.83957 21.97878,9.97878 31,19c2.07363,2.07363 13.6068,27.3932 7,34c-1.23106,1.23106 -6,6.578 -6,8
