gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437207094	1	1	white	0	M194,113.8875c-3.43073,0 -11,1.79888 -11,-2
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437212282	1	2	white	0	M182,110.8875c-8.29636,-2.07409 -11.32647,-3 -20,-3
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437225099	1	3	white	0	M176,107.8875c-1.78454,0 4.55828,3 8,3c7.7088,0 18.06124,-6.96938 26,-3c0.94423,0.47211 1.53102,3.29652 2,4c1.53568,2.30352 0.44139,53.55861 0,54c-3.41599,3.41599 -17.73645,-2 -20,-2c-10.40665,0 -28.51025,2.48975 -33,-2c-9.65467,-9.65467 -3.13451,-38.59646 0,-48c0.50607,-1.51821 -1.08611,-4 1,-4
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437229330	1	4	white	0	M170,111.8875c0,2.60119 -0.61553,10.38447 1,12c1.38345,1.38345 24.67929,1.16036 27,0c2.21038,-1.10519 -2.46163,-16 1,-16
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437234172	1	5	white	0	M198,163.8875c0.33645,0 1.69897,8.46598 4,10c5.2345,3.48967 12,-2.09036 12,-6
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437239559	1	6	white	0	M168,163.8875c0,9.12146 -8.45135,12.54865 -14,7c-2.42044,-2.42044 4,-8.60186 4,-11
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437243066	1	7	white	0	M202,147.8875c-11.53377,0 3.52962,15.05924 -2,4c-0.33333,-0.66667 -2,-0.05719 -2,-2
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437246780	1	8	white	0	M166,146.8875c2.60733,0 6.22143,8.22143 1,3
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437289093	2	1	hatchback	0	M123,105.8875c-5.52444,0 -39.14313,22.14313 -43,26c-1.13453,1.13453 -3.29522,22.70478 -2,24c1.78483,1.78483 21.64577,0.56949 24,-1c1.50257,-1.00171 8.39616,-18.60384 16,-11c2.06073,2.06073 -1.20624,7.86251 2,10c1.52248,1.01499 25.37883,1.62117 27,0c4.28044,-4.28044 6.62245,-15.18877 17,-10c5.88325,2.94162 -2.28513,16.09504 10,12c0.29851,-0.0995 1.32271,-30.67729 0,-32c-2.67701,-2.67701 -1.82409,-9.21606 -6,-12c-4.97079,-3.31386 -41.36643,-8 -49,-8
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437296407	2	2	hatchback	0	M104,155.8875c4.66033,0 14,9.78216 14,-4
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437299434	2	3	hatchback	0	M150,151.8875c0.11154,0 14,11.09563 14,4
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437306976	2	4	hatchback	0	M122,103.8875c0,0.77162 -0.29424,3.11727 0,4c0.98585,2.95755 7.19799,1.60402 5,6c-2.59276,5.18551 -38.90444,26.09556 -47,18
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437315899	2	5	hatchback	0	M130,110.8875c42.64038,0 0.09356,39.28069 -8,15c-1.40373,-4.21119 2.18805,-13.18805 5,-16
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437319781	2	6	hatchback	0	M150,126.8875c10.86146,0 12.16029,-5.08014 20,-9
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437322154	2	7	hatchback	0	M147,110.8875c0,-1.96873 17.22664,-1 20,-1
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437327555	2	8	hatchback	0	M150,107.8875c-8.3559,0 0,33.12525 0,35
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437348452	3	1	woven	0	M102,47.8875c3.67465,0 47.5291,-0.4709 48,0c2.62598,2.62598 3.46974,31.06052 1,36c-0.14907,0.29814 -0.66667,0 -1,0c-13.57353,0 -39.8018,15.0991 -54,8c-7.13772,-3.56886 1.55413,-31.87491 6,-44
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437348516	3	2	woven	0	M104,46.8875c-4.33333,10.33333 -8.66667,20.66667 -13,31
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437350334	3	3	woven	0	M148,83.8875c-8.95985,13.43977 -18.72517,20.36259 -32,27
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437352191	3	4	woven	0	M90,77.8875c-11.58783,0 -13.95995,12 -24,12
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437354986	3	5	woven	0	M147,82.8875c1.70575,0 1,1.42009 1,3c0,11.66073 -1,25.96456 -1,36
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437360578	3	6	woven	0	M143,118.8875c-2.54454,-2.54454 -13.26014,-1 -17,-1c-15.80995,0 -52.26167,-8.785 -44,16c0.98698,2.96094 5.77124,2 8,2c20.74224,0 35.09729,-6 54,-6c0.66667,0 1.5286,0.4714 2,0c0.38529,-0.38529 0,-5.40895 0,-6
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437362391	3	7	woven	0	M138,133.8875c0,8.66667 0,17.33333 0,26
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437366280	3	8	woven	0	M90,135.8875c4.82099,0 -3,23.64657 -3,24
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437369908	3	9	woven	0	M87,159.8875c14.37756,0 13.2665,-8.2665 21,-16c1.55514,-1.55514 16.6052,-1 19,-1
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437372975	3	10	woven	0	M123,142.8875c3.66667,0 7.33333,0 11,0
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437375931	3	11	woven	0	M142,139.8875c19.19485,0 6.3999,10.80005 -2,15
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437421742	4	1	cuckoo	0	M86,97.8875c2.03481,0 10.26266,-4.49156 14,-2c2.32816,1.5521 2,1.91851 2,4c0,19.82826 11.31826,14.97739 20,28c4.12452,6.18678 -2.52654,20.94692 0,26c0.59628,1.19257 2.73509,-0.42164 4,0c2.55355,0.85118 21.72796,13.45592 22,14c0.4914,0.98279 -5.30607,5.53738 -6,6c-4.56609,3.04406 -5.61838,-3.61838 -4,-2c0.81044,0.81044 -12.65098,-5.65098 -16,-9c-1.24342,-1.24342 -2.51433,-1 -4,-1
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437428443	4	2	cuckoo	0	M86,97.8875c0,8.55924 4.20174,6.20174 8,10c0.85353,0.85353 0.83989,14.74017 0,16c-0.8269,1.24035 -3.33333,3.33333 -2,4c8.81257,4.40628 16.88376,24 31,24
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437434924	4	3	cuckoo	0	M90,125.8875c0,6.04586 -3.66914,8.66172 0,16c4.83779,9.67557 17.28057,7.28057 24,14c11.39686,11.39686 6.67612,20 26,20
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437439552	4	4	cuckoo	0	M96,146.8875c0,7.51675 -2,14.84542 -2,23
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437442626	4	5	cuckoo	0	M104,153.8875c3.61714,0 2,14.2141 2,18
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437445730	4	6	cuckoo	0	M90,165.8875c0,0.33333 0,0.66667 0,1
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437447678	4	7	cuckoo	0	M102,169.8875c-0.66667,0 -1.33333,0 -2,0
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437452129	4	8	cuckoo	0	M87,99.8875c6.77053,0 7.80609,2 15,2
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437488971	5	1	bluesedan	0	M106,114.8875c14.99092,0 36.91103,-11.54449 52,-4c3.55515,1.77757 13.06142,14.06142 16,17c3.49425,3.49425 17.4216,-2.2892 22,0c1.07497,0.53748 1.79815,2 3,2c9.35901,0 15,2.71359 15,14c0,1.07266 0.51074,7.74463 0,8c-10.63334,5.31667 -19.59898,-16.40102 -28,-8c-1.61202,1.61202 -5.90717,6.95358 -8,8c-0.702,0.351 -57.03941,0.98029 -59,0c-4.51005,-2.25502 -4.29011,-6.86008 -9,-10c-8.12637,-5.41758 -25.3518,18 -27,18
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437502639	5	2	bluesedan	0	M106,113.8875c-12.39459,0 -16.02248,14.01686 -24,20c-4.832,3.624 -15.46268,-1.53732 -19,2c-3.20571,3.20571 -3,9.50403 -3,14c0,2.48193 -3.57211,4.85578 -2,8c1.12983,2.25966 3.92621,-1.85242 4,-2c0.64469,-1.28937 19.15471,0 21,0
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437505827	5	3	bluesedan	0	M114,147.8875c0,8.25622 -24,22.22205 -24,8
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437509994	5	4	bluesedan	0	M202,147.8875c-3.42959,3.42959 -24,28.43304 -24,8
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437515316	5	5	bluesedan	0	M140,110.8875c0,25.23668 11.04351,17 34,17
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437521033	5	6	bluesedan	0	M123,113.8875c-7.65928,0 -2.63514,7.31757 -8,10c-6.15751,3.07876 24.1657,4 29,4
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437527562	5	7	bluesedan	0	M82,135.8875c0,7.08313 -8,9.20405 -8,2
6176-1c3de60d-dd0b-4c2b-a213-d10a879bf40f	1493437554369	6	1	chihuahua	0	M99,87.8875c9.45949,-9.45949 24.50352,0 35,0c0.58113,0 4,-2 4,-2c0,0 -3.67924,3.03773 -4,4c-1.16064,3.48193 -3.35871,6 -7,6
