gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330835809	1	1	woven	0	M77.33331,115.22221c30.24236,0 58.24066,1 89,1
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330838883	1	2	woven	0	M83.33331,115.22221c-9.76933,0 -19,-1.67327 -19,9
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330843552	1	3	woven	0	M68.33331,156.22221c0,-25.12555 88.71117,-1.85558 107,-11c5.3895,-2.69475 1,-26.76577 1,-33c0,-16.28102 7,-22.98193 7,-35
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330851485	1	4	woven	0	M173.33331,146.22221c0,5.65634 6.06706,24.93294 1,30c-0.95186,0.95186 -7.38131,0 -9,0c-10.35753,0 -27.18913,-1.09456 -37,-6c-10.31083,-5.15542 -37.06554,0 -49,0c-0.64368,0 -3.81609,-0.36782 -4,0c-0.29814,0.59628 0.29814,1.40372 0,2c-1,2 -4.41886,1.41886 -6,3c-3.38363,3.38363 -11,23.3761 -11,28c0,0.41176 -0.26471,2.73529 0,3c0.35512,0.35512 34.67758,0 38,0c26.28113,0 54.15283,1.42358 73,-8c4.66885,-2.33443 4,-18.11932 4,-25
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330858479	1	5	woven	0	M60.33331,207.22221c0,7.18614 -2.13194,52.73611 -2,53c3.4479,6.89581 72.65784,6.34216 76,3c4.65558,-4.65558 22.86853,3.06573 29,0c2.56871,-1.28436 4.98427,-3.98427 7,-6c2.19348,-2.19348 0.08325,-30.45838 -1,-31c-27.75592,-13.87796 -93,27.13276 -93,-19
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330862578	1	6	woven	0	M80.33331,170.22221c0.74536,0 1,1.25464 1,2c0,3.95523 -13.27276,33.27276 -7,27
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330863306	1	7	woven	0	M93.33331,173.22221c0,9.98318 -12,17.46287 -12,26
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330863796	1	8	woven	0	M104.33331,173.22221c0,13.81109 -9,25.85316 -9,40c0,2.23607 1.41886,-4.41886 3,-6
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330864410	1	9	woven	0	M116.33331,174.22221c0,6.80486 0.56953,12.64571 -3,18c-1.15049,1.72573 -3,5.39948 -3,5
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330865130	1	10	woven	0	M127.33331,167.22221c0,11 0,22 0,33
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330865586	1	11	woven	0	M139.33331,176.22221c0,7.67541 -4.60612,21.60612 -2,19
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330865944	1	12	woven	0	M143.33331,184.22221c1.7068,0 -0.17834,18.35668 6,6
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330866266	1	13	woven	0	M157.33331,178.22221c0,5.48396 -2,10.13054 -2,15
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330866674	1	14	woven	0	M158.33331,183.22221c1.72827,0 1,10.06016 1,12
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330867786	1	15	woven	0	M74.33331,170.22221c25.55305,0 51.8755,3 74,3
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330868914	1	16	woven	0	M71.33331,178.22221c29,0 58,0 87,0
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330869706	1	17	woven	0	M78.33331,185.22221c30.66667,0 61.33333,0 92,0
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330870577	1	18	woven	0	M59.33331,188.22221c30.83176,0 60.96597,4 92,4
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330871593	1	19	woven	0	M65.33331,195.22221c26.66667,0 53.33333,0 80,0
1959-9c408981-712c-4a3e-91d3-59d4c6fa60b1	1493330872161	1	20	woven	0	M73.33331,197.22221c19.33333,0 38.66667,0 58,0
